time,ram_limit,cpu_limit,n,lat99
1646337931,1408M,0.5,100,15431672
1646338000,1408M,0.5,100,15135506
1646338068,1408M,0.5,100,15605566
1646338137,1408M,0.5,100,16273001
1646338206,1408M,0.5,100,15898258
1646338277,1408M,0.5,150,28664075
1646338347,1408M,0.5,150,29105266
1646338417,1408M,0.5,150,29343363
1646338487,1408M,0.5,150,29433669
1646338557,1408M,0.5,150,29303880
1646338629,1408M,0.5,200,36494625
1646338705,1408M,0.5,200,36331078
1646338781,1408M,0.5,200,36264260
1646338859,1408M,0.5,200,35822527
1646338935,1408M,0.5,200,36162619
1646339013,1408M,0.5,250,40952588
1646339099,1408M,0.5,250,41003363
1646339186,1408M,0.5,250,40787550
1646339274,1408M,0.5,300,43199098
1646339367,1408M,0.5,300,43176529
1646339462,1408M,0.5,300,43289228
1646339555,1408M,0.5,300,42986495
1646339651,1408M,0.5,350,46143427
1646339750,1408M,0.5,350,45969229
1646339850,1408M,0.5,350,46415653
1646339951,1408M,0.5,400,47036633
1646340053,1408M,0.5,400,47291899
1646340154,1408M,0.5,400,47407849
1646340256,1408M,0.5,400,47523893
1646340359,1408M,0.5,450,48496281
1646340463,1408M,0.5,450,48553459
1646340566,1408M,0.5,450,48198760
1646340669,1408M,0.5,450,48311533
1646340773,1408M,0.5,500,48662399
1646341017,1536M,0.5,50,193962
1646341080,1536M,0.5,50,196294
1646341143,1536M,0.5,50,192485
1646341206,1536M,0.5,50,203344
1646341274,1536M,0.5,100,15115170
1646341343,1536M,0.5,100,14868497
1646341412,1536M,0.5,100,14944164
1646341480,1536M,0.5,100,14977669
1646341549,1536M,0.5,100,15885097
1646341620,1536M,0.5,150,28635420
1646341691,1536M,0.5,150,29546736
1646341761,1536M,0.5,150,29038820
1646341831,1536M,0.5,150,29000360
1646341901,1536M,0.5,150,29493317
1646341973,1536M,0.5,200,36325328
1646342049,1536M,0.5,200,36137835
1646342125,1536M,0.5,200,36111012
1646342202,1536M,0.5,200,35925943
1646342279,1536M,0.5,200,36264921
1646342356,1536M,0.5,250,41167796
1646342442,1536M,0.5,250,41011560
1646342529,1536M,0.5,250,40398764
1646342618,1536M,0.5,300,43507720
1646342711,1536M,0.5,300,43052271
1646342805,1536M,0.5,300,43506074
1646342898,1536M,0.5,300,43258556
1646342992,1536M,0.5,300,43125378
1646343086,1536M,0.5,350,46024162
1646343187,1536M,0.5,350,46074284
1646343288,1536M,0.5,400,47475775
1646343390,1536M,0.5,400,47740763
1646343494,1536M,0.5,450,48501465
1646343597,1536M,0.5,450,48361615
1646343700,1536M,0.5,450,48430026
1646343803,1536M,0.5,450,48014292
1646343906,1536M,0.5,450,48405587
1646344010,1536M,0.5,500,48811892
1646344116,1536M,0.5,500,48270650
1646344226,1536M,0.5,550,49747802
1646344334,1536M,0.5,550,49457614
1646344445,1536M,0.5,600,49882946
1646344688,1664M,0.5,50,193479
1646344750,1664M,0.5,50,183798
1646344813,1664M,0.5,50,194511
1646344876,1664M,0.5,50,186599
1646344945,1664M,0.5,100,15318383
1646345013,1664M,0.5,100,14932316
1646345082,1664M,0.5,100,15020424
1646345151,1664M,0.5,100,15083700
1646345219,1664M,0.5,100,15065201
1646345289,1664M,0.5,150,29538099
1646345360,1664M,0.5,150,28406669
1646345430,1664M,0.5,150,29251675
1646345500,1664M,0.5,150,29813758
1646345570,1664M,0.5,150,29477138
1646345642,1664M,0.5,200,36110805
1646345718,1664M,0.5,200,36287949
1646345794,1664M,0.5,200,36045682
1646345870,1664M,0.5,200,35932292
1646345948,1664M,0.5,200,36328016
1646346025,1664M,0.5,250,40864341
1646346111,1664M,0.5,250,41040812
1646346198,1664M,0.5,250,40591020
1646346284,1664M,0.5,250,41057994
1646346369,1664M,0.5,250,40932122
1646346458,1664M,0.5,300,42969938
1646346551,1664M,0.5,300,42854176
1646346645,1664M,0.5,300,42947749
1646346738,1664M,0.5,300,43106336
1646346832,1664M,0.5,350,45995787
1646346932,1664M,0.5,350,45959031
1646347032,1664M,0.5,350,45935874
1646347133,1664M,0.5,400,47543209
1646347237,1664M,0.5,400,47454728
1646347338,1664M,0.5,400,47326702
1646347443,1664M,0.5,450,47918405
1646347548,1664M,0.5,500,48622121
1646347654,1664M,0.5,550,49741318
1646347760,1664M,0.5,550,49412596
1646347870,1664M,0.5,600,50433285
1646348040,1792M,0.5,50,190256
1646348103,1792M,0.5,50,202575
1646348165,1792M,0.5,50,196349
1646348228,1792M,0.5,50,193214
1646348290,1792M,0.5,50,100699
1646348359,1792M,0.5,100,15059786
1646348428,1792M,0.5,100,14869286
1646348497,1792M,0.5,100,15181686
1646348565,1792M,0.5,100,15216891
1646348634,1792M,0.5,100,15235725
1646348704,1792M,0.5,150,28677307
1646348775,1792M,0.5,150,29480617
1646348846,1792M,0.5,150,28423645
1646348916,1792M,0.5,150,29107425
1646348987,1792M,0.5,150,28954442
1646349058,1792M,0.5,200,36274269
1646349134,1792M,0.5,200,36231538
1646349210,1792M,0.5,200,36123760
1646349286,1792M,0.5,200,36269111
1646349364,1792M,0.5,250,40786264
1646349450,1792M,0.5,250,40937859
1646349536,1792M,0.5,250,40654760
1646349622,1792M,0.5,250,40547073
1646349708,1792M,0.5,250,41074897
1646349795,1792M,0.5,300,43181467
1646349888,1792M,0.5,300,42980979
1646349980,1792M,0.5,300,42833346
1646350074,1792M,0.5,300,42621813
1646350167,1792M,0.5,300,43168556
1646350261,1792M,0.5,350,45956844
1646350360,1792M,0.5,350,45949505
1646350460,1792M,0.5,350,46052383
1646350560,1792M,0.5,350,45988630
1646350659,1792M,0.5,350,45883426
1646350760,1792M,0.5,400,47434989
1646350863,1792M,0.5,400,47644974
1646350964,1792M,0.5,400,47257800
1646351067,1792M,0.5,400,47309081
1646351169,1792M,0.5,400,47572177
1646351272,1792M,0.5,450,48013824
1646351375,1792M,0.5,450,48585665
1646351478,1792M,0.5,450,48378336
1646351581,1792M,0.5,450,48245261
1646351684,1792M,0.5,450,48531923
1646351788,1792M,0.5,500,48789199
1646351893,1792M,0.5,500,48621941
1646351999,1792M,0.5,500,48425856
1646352110,1792M,0.5,550,49566322
1646352217,1792M,0.5,550,49445116
1646352330,1792M,0.5,600,50356354
1646352454,1792M,0.5,600,50078988
1646352689,1920M,0.5,50,89346
1646352752,1920M,0.5,50,187709
1646352815,1920M,0.5,50,94868
1646352878,1920M,0.5,50,183000
1646352946,1920M,0.5,100,15146787
1646353015,1920M,0.5,100,15213409
1646353084,1920M,0.5,100,15028394
1646353153,1920M,0.5,100,14613102
1646353221,1920M,0.5,100,15350422
1646353293,1920M,0.5,150,28621977
1646353363,1920M,0.5,150,28835687
1646353433,1920M,0.5,150,28888424
1646353503,1920M,0.5,150,29338677
1646353573,1920M,0.5,150,28889001
1646353645,1920M,0.5,200,36093441
1646353721,1920M,0.5,200,36147231
1646353796,1920M,0.5,200,36175896
1646353873,1920M,0.5,200,35795711
1646353950,1920M,0.5,200,36144029
1646354027,1920M,0.5,250,40961013
1646354113,1920M,0.5,250,41377430
1646354199,1920M,0.5,250,40455253
1646354288,1920M,0.5,300,43086123
1646354381,1920M,0.5,300,43007776
1646354476,1920M,0.5,350,46003117
1646354577,1920M,0.5,400,46965604
1646354681,1920M,0.5,450,48325770
1646354786,1920M,0.5,450,48187007
1646354893,1920M,0.5,500,48790912
1646354999,1920M,0.5,500,48840089
1646355104,1920M,0.5,500,48666930
1646355209,1920M,0.5,500,48719624
1646355315,1920M,0.5,500,49102626
1646355427,1920M,0.5,550,49066825
1646355535,1920M,0.5,550,49337568
1646355645,1920M,0.5,600,49998051
1646355893,2048M,0.5,50,223668
1646355956,2048M,0.5,50,186019
1646356019,2048M,0.5,50,217313
1646356081,2048M,0.5,50,163563
1646356144,2048M,0.5,50,177478
1646356213,2048M,0.5,100,15796254
1646356281,2048M,0.5,100,15897999
1646356350,2048M,0.5,100,14945124
1646356419,2048M,0.5,100,15430911
1646356488,2048M,0.5,100,14866183
1646356559,2048M,0.5,150,28168029
1646356629,2048M,0.5,150,29007142
1646356699,2048M,0.5,150,29119514
1646356769,2048M,0.5,150,29111880
1646356840,2048M,0.5,150,29080209
1646356911,2048M,0.5,200,36261711
1646356987,2048M,0.5,200,36311467
1646357063,2048M,0.5,200,36307662
1646357141,2048M,0.5,200,35843464
1646357218,2048M,0.5,200,36387394
1646357296,2048M,0.5,250,40963957
1646357382,2048M,0.5,250,41171946
1646357469,2048M,0.5,250,40781370
1646357557,2048M,0.5,300,43077227
1646357650,2048M,0.5,300,43220755
1646357744,2048M,0.5,300,43092878
1646357837,2048M,0.5,300,43174728
1646357931,2048M,0.5,300,43383643
1646358025,2048M,0.5,350,46295467
1646358126,2048M,0.5,350,45744719
1646358226,2048M,0.5,350,46284611
1646358325,2048M,0.5,350,45866340
1646358425,2048M,0.5,350,46159233
1646358526,2048M,0.5,400,47339785
1646358628,2048M,0.5,400,47209637
1646358729,2048M,0.5,400,47716258
1646358831,2048M,0.5,400,47540923
1646358934,2048M,0.5,450,48679911
1646359037,2048M,0.5,450,48425159
1646359140,2048M,0.5,450,48248572
1646359243,2048M,0.5,450,47901792
1646359347,2048M,0.5,450,48355043
1646359453,2048M,0.5,500,48493183
1646359557,2048M,0.5,500,49213086
1646359666,2048M,0.5,550,49644259
1646359775,2048M,0.5,600,50282130
1646359890,2048M,0.5,600,50170994
1646360055,2176M,0.5,50,266639
1646360118,2176M,0.5,50,187139
1646360181,2176M,0.5,50,275932
1646360244,2176M,0.5,50,272807
1646360307,2176M,0.5,50,177795
1646360375,2176M,0.5,100,15418733
1646360444,2176M,0.5,100,15260712
1646360513,2176M,0.5,100,15099829
1646360581,2176M,0.5,100,14902481
1646360650,2176M,0.5,100,15250260
1646360720,2176M,0.5,150,29109541
1646360790,2176M,0.5,150,29474681
1646360861,2176M,0.5,150,28603604
1646360932,2176M,0.5,150,29332556
1646361002,2176M,0.5,150,29076851
1646361073,2176M,0.5,200,36218032
1646361149,2176M,0.5,200,36645509
1646361226,2176M,0.5,200,36146689
1646361301,2176M,0.5,200,36752975
1646361379,2176M,0.5,200,35892524
1646361457,2176M,0.5,250,40897537
1646361542,2176M,0.5,250,40903190
1646361629,2176M,0.5,250,40513009
1646361717,2176M,0.5,300,43436507
1646361810,2176M,0.5,300,42994793
1646361905,2176M,0.5,350,46069908
1646362005,2176M,0.5,350,46042139
1646362104,2176M,0.5,350,46091029
1646362204,2176M,0.5,350,46292686
1646362303,2176M,0.5,350,45874663
1646362404,2176M,0.5,400,47348687
1646362506,2176M,0.5,400,47515872
1646362607,2176M,0.5,400,47280208
1646362710,2176M,0.5,450,48438828
1646362815,2176M,0.5,500,48819408
1646362919,2176M,0.5,500,48960671
1646363024,2176M,0.5,500,48725564
1646363129,2176M,0.5,500,48746952
1646363237,2176M,0.5,550,49316041
1646363345,2176M,0.5,600,50229787
1646363457,2176M,0.5,600,49971824
1646363693,2304M,0.5,50,180508
1646363755,2304M,0.5,50,178662
1646363818,2304M,0.5,50,172497
1646363881,2304M,0.5,50,172452
1646363949,2304M,0.5,100,14853976
1646364018,2304M,0.5,100,15811861
1646364087,2304M,0.5,100,14609384
1646364156,2304M,0.5,100,14966766
1646364224,2304M,0.5,100,14939550
1646364296,2304M,0.5,150,28360968
1646364366,2304M,0.5,150,29371367
1646364436,2304M,0.5,150,28730124
1646364506,2304M,0.5,150,29024346
1646364576,2304M,0.5,150,29038265
1646364648,2304M,0.5,200,36087082
1646364723,2304M,0.5,200,36294882
1646364799,2304M,0.5,200,35399511
1646364876,2304M,0.5,200,36227369
1646364953,2304M,0.5,200,36030277
1646365030,2304M,0.5,250,40936006
1646365116,2304M,0.5,250,40765663
1646365202,2304M,0.5,250,40318105
1646365289,2304M,0.5,250,40945224
1646365375,2304M,0.5,250,40950052
1646365463,2304M,0.5,300,42729211
1646365556,2304M,0.5,300,42732076
1646365650,2304M,0.5,300,42655899
1646365743,2304M,0.5,300,42958457
1646365837,2304M,0.5,350,45840663
1646365937,2304M,0.5,350,46168447
1646366036,2304M,0.5,350,45857145
1646366137,2304M,0.5,400,47494119
1646366238,2304M,0.5,400,47297118
1646366340,2304M,0.5,400,47607332
1646366442,2304M,0.5,400,47305439
1646366546,2304M,0.5,450,48455579
1646366651,2304M,0.5,500,49102346
1646366756,2304M,0.5,500,48815008
1646366862,2304M,0.5,550,49472044
1646366970,2304M,0.5,550,49353787
1646367085,2304M,0.5,550,49441492
1646367193,2304M,0.5,600,50082152
1646367306,2304M,0.5,600,50121569
1646367466,2432M,0.5,50,247513
1646367529,2432M,0.5,50,211935
1646367591,2432M,0.5,50,223558
1646367654,2432M,0.5,50,183526
1646367717,2432M,0.5,50,196043
1646367785,2432M,0.5,100,15348659
1646367854,2432M,0.5,100,14980950
1646367923,2432M,0.5,100,15232642
1646367992,2432M,0.5,100,15840498
1646368060,2432M,0.5,100,15214598
1646368131,2432M,0.5,150,29190988
1646368201,2432M,0.5,150,29291447
1646368272,2432M,0.5,150,28918221
1646368343,2432M,0.5,150,29127886
1646368413,2432M,0.5,150,29013374
1646368485,2432M,0.5,200,36203382
1646368560,2432M,0.5,200,36187110
1646368636,2432M,0.5,200,36174776
1646368712,2432M,0.5,200,36499908
1646368790,2432M,0.5,200,35931104
1646368868,2432M,0.5,250,40960639
1646368954,2432M,0.5,250,41215319
1646369040,2432M,0.5,250,40675746
1646369127,2432M,0.5,250,40812748
1646369212,2432M,0.5,250,40981920
1646369301,2432M,0.5,300,42861399
1646369394,2432M,0.5,300,43139790
1646369487,2432M,0.5,300,42919271
1646369581,2432M,0.5,300,43055968
1646369673,2432M,0.5,300,43072065
1646369769,2432M,0.5,350,46115385
1646369868,2432M,0.5,350,46345362
1646369968,2432M,0.5,350,46066404
1646370068,2432M,0.5,350,46240626
1646370167,2432M,0.5,350,45928413
1646370268,2432M,0.5,400,47464020
1646370371,2432M,0.5,450,48237085
1646370474,2432M,0.5,450,48303362
1646370577,2432M,0.5,450,48214283
1646370680,2432M,0.5,450,48024075
1646370783,2432M,0.5,450,48690356
1646370890,2432M,0.5,500,48901692
1646371001,2432M,0.5,500,48648230
1646371108,2432M,0.5,550,49323622
1646371215,2432M,0.5,550,49496707
1646371325,2432M,0.5,600,50169341
1646371439,2432M,0.5,600,50076198
1646371598,2560M,0.5,50,200706
1646371661,2560M,0.5,50,200747
1646371724,2560M,0.5,50,187431
1646371787,2560M,0.5,50,117033
1646371849,2560M,0.5,50,168499
1646371918,2560M,0.5,100,15763658
1646371987,2560M,0.5,100,14763085
1646372055,2560M,0.5,100,15002772
1646372124,2560M,0.5,100,16086137
1646372193,2560M,0.5,100,14949218
1646372263,2560M,0.5,150,28833847
1646372333,2560M,0.5,150,29667784
1646372404,2560M,0.5,150,28438669
1646372475,2560M,0.5,150,29095364
1646372545,2560M,0.5,150,28712798
1646372616,2560M,0.5,200,36407017
1646372692,2560M,0.5,200,36324235
1646372768,2560M,0.5,200,36194575
1646372843,2560M,0.5,200,36100592
1646372920,2560M,0.5,200,36674286
1646372999,2560M,0.5,250,40743002
1646373084,2560M,0.5,250,41042044
1646373171,2560M,0.5,250,40730560
1646373259,2560M,0.5,300,42926071
1646373351,2560M,0.5,300,43090766
1646373445,2560M,0.5,300,43325031
1646373537,2560M,0.5,300,43106137
1646373630,2560M,0.5,300,42682885
1646373725,2560M,0.5,350,46140444
1646373825,2560M,0.5,350,45782192
1646373925,2560M,0.5,350,45740887
1646374025,2560M,0.5,350,45787799
1646374126,2560M,0.5,400,47120186
1646374229,2560M,0.5,450,47927770
1646374332,2560M,0.5,450,48094883
1646374435,2560M,0.5,450,48179353
1646374538,2560M,0.5,450,48520286
1646374643,2560M,0.5,500,48673146
1646374749,2560M,0.5,500,48516065
1646374860,2560M,0.5,550,49344468
1646374971,2560M,0.5,600,50106693
1646375146,2688M,0.5,50,280360
1646375209,2688M,0.5,50,198812
1646375272,2688M,0.5,50,269629
1646375335,2688M,0.5,50,186554
1646375397,2688M,0.5,50,257549
1646375466,2688M,0.5,100,14480372
1646375535,2688M,0.5,100,14471839
1646375603,2688M,0.5,100,15898073
1646375672,2688M,0.5,100,14791087
1646375741,2688M,0.5,100,14757630
1646375811,2688M,0.5,150,28643867
1646375881,2688M,0.5,150,29146396
1646375953,2688M,0.5,150,28214240
1646376023,2688M,0.5,150,28772460
1646376093,2688M,0.5,150,28477049
1646376164,2688M,0.5,200,36047536
1646376240,2688M,0.5,200,36070503
1646376316,2688M,0.5,200,35888954
1646376391,2688M,0.5,200,35944230
1646376468,2688M,0.5,200,35843731
1646376546,2688M,0.5,250,40854383
1646376632,2688M,0.5,250,41209003
1646376719,2688M,0.5,250,40630823
1646376807,2688M,0.5,300,42982213
1646376899,2688M,0.5,300,43108730
1646376993,2688M,0.5,300,42959856
1646377085,2688M,0.5,300,43069320
1646377179,2688M,0.5,300,42529597
1646377273,2688M,0.5,350,46121148
1646377374,2688M,0.5,350,45181963
1646377474,2688M,0.5,350,45811939
1646377574,2688M,0.5,350,45901097
1646377673,2688M,0.5,350,46021209
1646377774,2688M,0.5,400,47329171
1646377876,2688M,0.5,400,47435845
1646377977,2688M,0.5,400,47559610
1646378079,2688M,0.5,400,47581498
1646378182,2688M,0.5,450,48187390
1646378287,2688M,0.5,500,48355132
1646378391,2688M,0.5,500,48707936
1646378496,2688M,0.5,500,48646610
1646378602,2688M,0.5,550,49185054
1646378710,2688M,0.5,550,49237311
1646378818,2688M,0.5,600,49887752
1646378932,2688M,0.5,600,50035883
1646379092,2816M,0.5,50,181650
1646379154,2816M,0.5,50,159038
1646379217,2816M,0.5,50,194518
1646379280,2816M,0.5,50,208970
1646379343,2816M,0.5,50,250792
1646379412,2816M,0.5,100,15582489
1646379480,2816M,0.5,100,15199821
1646379549,2816M,0.5,100,15197534
1646379618,2816M,0.5,100,15313149
1646379686,2816M,0.5,100,14786515
1646379757,2816M,0.5,150,29119028
1646379827,2816M,0.5,150,29036999
1646379898,2816M,0.5,150,28287220
1646379968,2816M,0.5,150,28322641
1646380038,2816M,0.5,150,28687244
1646380110,2816M,0.5,200,36379615
1646380186,2816M,0.5,200,36093383
1646380262,2816M,0.5,200,36392573
1646380338,2816M,0.5,200,36035910
1646380415,2816M,0.5,200,35996355
1646380494,2816M,0.5,250,40953214
1646380580,2816M,0.5,250,40955330
1646380666,2816M,0.5,250,40643182
1646380753,2816M,0.5,250,40819611
1646380840,2816M,0.5,300,43014762
1646380934,2816M,0.5,300,42889771
1646381027,2816M,0.5,300,42917456
1646381121,2816M,0.5,300,42755296
1646381216,2816M,0.5,350,46234676
1646381317,2816M,0.5,350,46302535
1646381416,2816M,0.5,350,45872995
1646381517,2816M,0.5,350,45802868
1646381616,2816M,0.5,350,46181017
1646381717,2816M,0.5,400,47353229
1646381819,2816M,0.5,400,47523689
1646381921,2816M,0.5,400,47872552
1646382025,2816M,0.5,450,48550678
1646382128,2816M,0.5,450,48162965
1646382233,2816M,0.5,500,48709652
1646382338,2816M,0.5,500,48624752
1646382444,2816M,0.5,500,48517520
1646382553,2816M,0.5,500,48729879
1646382661,2816M,0.5,550,49225005
1646382768,2816M,0.5,550,49162480
1646382878,2816M,0.5,550,49528994
1646382989,2816M,0.5,600,50173928
1646383102,2816M,0.5,600,50501948
1646383338,2944M,0.5,50,213996
1646383400,2944M,0.5,50,103171
1646383463,2944M,0.5,50,208875
1646383526,2944M,0.5,50,186992
1646383594,2944M,0.5,100,15047791
1646383663,2944M,0.5,100,15035121
1646383732,2944M,0.5,100,15769861
1646383800,2944M,0.5,100,15118789
1646383869,2944M,0.5,100,15183893
1646383939,2944M,0.5,150,29696518
1646384009,2944M,0.5,150,29207091
1646384080,2944M,0.5,150,29513694
1646384150,2944M,0.5,150,29174044
1646384220,2944M,0.5,150,29607935
1646384292,2944M,0.5,200,36397172
1646384368,2944M,0.5,200,36342192
1646384444,2944M,0.5,200,36093329
1646384521,2944M,0.5,200,36208732
1646384598,2944M,0.5,200,36262103
1646384676,2944M,0.5,250,40725687
1646384761,2944M,0.5,250,41231825
1646384848,2944M,0.5,250,40690192
1646384935,2944M,0.5,250,41090375
1646385021,2944M,0.5,250,40887290
1646385109,2944M,0.5,300,42800486
1646385202,2944M,0.5,300,43305274
1646385296,2944M,0.5,300,42786026
1646385390,2944M,0.5,300,43086345
1646385482,2944M,0.5,300,42949042
1646385578,2944M,0.5,350,45965065
1646385679,2944M,0.5,400,47577013
1646385781,2944M,0.5,400,47608225
1646385882,2944M,0.5,400,47342256
1646385984,2944M,0.5,400,47359662
1646386087,2944M,0.5,450,48450540
1646386190,2944M,0.5,450,48335603
1646386294,2944M,0.5,450,48136986
1646386399,2944M,0.5,450,48056837
1646386505,2944M,0.5,500,48787005
1646386609,2944M,0.5,500,49274592
1646386714,2944M,0.5,500,48473550
1646386819,2944M,0.5,500,49082218
1646386925,2944M,0.5,550,49401734
1646387033,2944M,0.5,550,49457602
1646387141,2944M,0.5,550,49235352
1646387249,2944M,0.5,600,50340933
1646387362,2944M,0.5,600,50018539
1646387521,3072M,0.5,50,186309
1646387584,3072M,0.5,50,203122
1646387647,3072M,0.5,50,179053
1646387710,3072M,0.5,50,189521
1646387772,3072M,0.5,50,198528
1646387841,3072M,0.5,100,15538821
1646387910,3072M,0.5,100,15564875
1646387979,3072M,0.5,100,16023450
1646388047,3072M,0.5,100,15720843
1646388116,3072M,0.5,100,15157201
1646388186,3072M,0.5,150,29207284
1646388256,3072M,0.5,150,29465145
1646388328,3072M,0.5,150,29245151
1646388399,3072M,0.5,150,29153187
1646388469,3072M,0.5,150,28936147
1646388540,3072M,0.5,200,36335679
1646388617,3072M,0.5,200,36080065
1646388693,3072M,0.5,200,36350267
1646388769,3072M,0.5,200,36331508
1646388846,3072M,0.5,200,36147934
1646388925,3072M,0.5,250,40870475
1646389010,3072M,0.5,250,40819823
1646389097,3072M,0.5,250,40572450
1646389185,3072M,0.5,300,43250431
1646389277,3072M,0.5,300,43075672
1646389371,3072M,0.5,300,43157842
1646389463,3072M,0.5,300,43076488
1646389557,3072M,0.5,300,42733884
1646389651,3072M,0.5,350,46191214
1646389752,3072M,0.5,350,45639535
1646389852,3072M,0.5,350,46320999
1646389952,3072M,0.5,350,45809961
1646390051,3072M,0.5,350,46053078
1646390153,3072M,0.5,400,47386096
1646390255,3072M,0.5,400,47085467
1646390356,3072M,0.5,400,47505722
1646390460,3072M,0.5,450,48162989
1646390563,3072M,0.5,450,48364249
1646390668,3072M,0.5,500,48695804
1646390774,3072M,0.5,550,49522494
