time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,lat95
1644341477,1664M,1.0,704495616.0,0.078253,350,53431224
1644341529,1280M,4.0,924770304.0,1.806423,300,12028528
1644341548,1408M,4.0,952270848.0,1.679822,300,8641021
1644341602,1280M,4.0,924770304.0,1.796925,300,11395194
1644341602,2176M,1.0,1023569920.0,0.217323,550,53003484
1644341606,2176M,1.0,986824704.0,0.206006,550,54461257
1644341623,1408M,4.0,1091960832.0,1.744774,350,17500361
1644341675,1280M,4.0,918102016.0,1.778183,300,10962270
1644341698,1408M,4.0,1091960832.0,1.67088,350,15898239
1644341749,1280M,4.0,918102016.0,1.824415,300,11367232
1644341765,2304M,1.0,821272576.0,0.064653,400,54062160
1644341773,1408M,4.0,1053949952.0,1.69205,350,12411517
1644341790,2304M,1.0,855920640.0,0.071837,400,53834451
1644341822,1280M,4.0,923070464.0,1.744116,300,10956118
1644341848,1408M,4.0,1053949952.0,1.699418,350,14806961
1644341897,1280M,4.0,985063424.0,1.802277,350,16392715
1644341913,2304M,1.0,913555456.0,0.166462,450,52584051
1644341923,1408M,4.0,1156210688.0,1.797388,350,15044080
1644341949,2304M,1.0,972705792.0,0.176822,500,54354607
1644341972,1280M,4.0,1163669504.0,1.743706,350,14929959
1644341999,1408M,4.0,1313234944.0,1.731018,400,20422119
1644342046,1280M,4.0,1163669504.0,1.790646,350,18557198
1644342075,1408M,4.0,1313234944.0,1.793964,400,19357265
1644342105,2304M,1.0,815448064.0,0.210927,500,53848270
1644342120,1280M,4.0,1112113152.0,1.795502,350,15441834
1644342150,1408M,4.0,1245593600.0,1.79547,400,20819510
1644342194,1280M,4.0,1062113280.0,1.825615,350,14813948
1644342225,1408M,4.0,1245593600.0,1.8175,400,12144113
1644342266,2304M,1.0,1140150272.0,0.230082,600,53903097
1644342298,1408M,4.0,1236201472.0,1.896702,400,3541582
1644342374,1408M,4.0,1234112512.0,2.103602,450,6950867
1644342393,2432M,1.0,616579072.0,0.061799,200,44562981
1644342449,1408M,4.0,984391680.0,2.265863,450,10609306
1644342495,2432M,1.0,595357696.0,0.194192,250,47815359
1644342524,1408M,4.0,1243127808.0,2.525644,450,8007317
1644342596,2432M,1.0,791703552.0,0.267059,250,47937347
1644342599,1408M,4.0,1243127808.0,2.525644,450,6677310
1644342674,1408M,4.0,1205530624.0,2.499583,450,8080553
1644342698,2432M,1.0,714862592.0,0.330238,250,47633356
1644342747,1408M,4.0,1205530624.0,2.499583,500,794013
1644342798,2304M,1.0,881430528.0,0.111444,550,54091430
1644342805,2432M,1.0,689319936.0,0.335742,300,51498367
1644342921,2432M,1.0,793210880.0,0.30446,300,50101324
1644342939,2432M,1.0,565116928.0,0.057372,250,49027531
1644343045,2432M,1.0,723976192.0,0.172106,300,50861099
1644343068,2432M,1.0,726409216.0,0.26991,350,52201567
1644343151,2432M,1.0,827277312.0,0.270981,300,51718003
1644343213,2432M,1.0,876474368.0,0.271447,400,52552623
1644343268,2432M,1.0,803528704.0,0.267394,350,52935365
1644343359,2432M,1.0,980381696.0,0.247592,500,54418354
1644343410,2432M,1.0,851070976.0,0.247187,400,53568357
1644343484,1536M,4.0,290066432.0,1.523947,100,882
1644343508,2432M,1.0,1164607488.0,0.244259,600,54506671
1644343548,1536M,4.0,287510528.0,1.651414,100,1195
1644343553,2432M,1.0,1002184704.0,0.254581,500,53847557
1644343612,1536M,4.0,290795520.0,1.801263,100,705
1644343631,2560M,1.0,609341440.0,0.079722,250,49118139
1644343675,1536M,4.0,289849344.0,1.969972,100,1115
1644343700,2432M,1.0,1062858752.0,0.260347,550,53917517
1644343737,2560M,1.0,741494784.0,0.159914,300,51246485
1644343739,1536M,4.0,292487168.0,2.074606,100,1189
1644343804,1536M,4.0,338526208.0,2.105118,150,51433
1644343844,2560M,1.0,757960704.0,0.249621,300,50493426
1644343846,2560M,1.0,600924160.0,0.076897,250,48697885
1644343869,1536M,4.0,340389888.0,2.16732,150,73899
1644343935,1536M,4.0,343855104.0,2.230599,150,46677
1644343955,2560M,1.0,779993088.0,0.269882,350,51430020
1644343955,2560M,1.0,704688128.0,0.157567,300,50646805
1644344000,1536M,4.0,366239744.0,2.373091,150,39634
1644344062,2560M,1.0,796131328.0,0.265077,350,52419041
1644344065,1536M,4.0,366678016.0,2.413424,150,33072
1644344080,2560M,1.0,929746944.0,0.273675,400,52656116
1644344131,1536M,4.0,390258688.0,2.461636,200,192362
1644344180,2560M,1.0,777359360.0,0.268684,400,53143252
1644344198,1536M,4.0,390258688.0,2.435523,200,115004
1644344223,2560M,1.0,931500032.0,0.27403,450,53388104
1644344265,1536M,4.0,388997120.0,2.395745,200,107945
1644344321,2560M,1.0,895696896.0,0.267561,450,53395817
1644344332,1536M,4.0,388943872.0,2.39468,200,121849
1644344371,2560M,1.0,1050378240.0,0.269169,500,53728860
1644344399,1536M,4.0,409694208.0,2.3919,200,101305
1644344467,2560M,1.0,1051897856.0,0.267819,500,53798678
1644344467,1536M,4.0,470040576.0,2.371189,250,166147
1644344523,2560M,1.0,1156268032.0,0.269052,550,53635357
1644344535,1536M,4.0,470040576.0,2.400932,250,182374
1644344603,1536M,4.0,451473408.0,2.402831,250,172910
1644344611,2560M,1.0,1002819584.0,0.269528,550,54050367
1644344671,1536M,4.0,477827072.0,2.397237,250,164970
1644344677,2560M,1.0,1210118144.0,0.266874,600,54195731
1644344739,1536M,4.0,472612864.0,2.39329,250,163952
1644344748,2688M,1.0,528564224.0,0.065032,200,48504407
1644344794,2688M,1.0,708218880.0,0.067125,300,50526049
1644344808,1536M,4.0,522543104.0,2.370568,300,267183
1644344849,2688M,1.0,620220416.0,0.144777,200,48090649
1644344878,1536M,4.0,529641472.0,2.481128,300,254453
1644344902,2688M,1.0,833499136.0,0.171046,300,50712607
1644344948,1536M,4.0,537174016.0,2.377418,300,219985
1644344954,2688M,1.0,603815936.0,0.248018,250,48668106
1644345011,2688M,1.0,762122240.0,0.247319,350,52459383
1644345018,1536M,4.0,564146176.0,2.36917,300,230932
1644345063,2688M,1.0,650600448.0,0.269043,300,50584017
1644345087,1536M,4.0,526880768.0,2.454942,300,241946
1644345126,2688M,1.0,826425344.0,0.262046,400,53161453
1644345158,1536M,4.0,617410560.0,2.379899,350,354151
1644345175,2688M,1.0,795283456.0,0.271038,300,51100345
1644345230,1536M,4.0,609898496.0,2.391818,350,333395
1644345269,2688M,1.0,946700288.0,0.264198,450,52560748
1644345288,2688M,1.0,724828160.0,0.267144,350,51883442
1644345301,1536M,4.0,622723072.0,2.506647,350,693253
1644345372,1536M,4.0,680980480.0,2.435555,350,332972
1644345406,2688M,1.0,849833984.0,0.266176,400,52899165
1644345420,2688M,1.0,1084706816.0,0.266965,550,54538824
1644345444,1536M,4.0,680980480.0,2.354368,350,359039
1644345517,1536M,4.0,935227392.0,2.382124,400,5970081
1644345548,2688M,1.0,947032064.0,0.269961,450,53454016
1644345571,2816M,1.0,410898432.0,0.0,100,37339414
1644345592,1536M,4.0,935227392.0,2.337445,400,6695276
1644345653,2816M,1.0,431968256.0,0.114601,150,45863575
1644345666,1536M,4.0,994037760.0,2.427556,400,5831691
1644345696,2688M,1.0,1092403200.0,0.270295,500,53622444
1644345740,1536M,4.0,994037760.0,2.48404,400,6864140
1644345750,2816M,1.0,496730112.0,0.194145,150,43547303
1644345814,1536M,4.0,927387648.0,2.392593,400,7752867
1644345849,2816M,1.0,500125696.0,0.263137,150,45300181
1644345850,2688M,1.0,1169362944.0,0.269648,600,54151075
1644345890,1536M,4.0,1280466944.0,2.312837,450,10020528
1644345948,2816M,1.0,500125696.0,0.261718,150,46303146
1644345967,1536M,4.0,1304014848.0,2.43007,450,10219660
1644345985,2816M,1.0,611315712.0,0.029283,250,48700015
1644346042,1536M,4.0,1312448512.0,2.458938,450,9626105
1644346048,2816M,1.0,570085376.0,0.25614,150,45384506
1644346094,2816M,1.0,653676544.0,0.172964,300,50819181
1644346118,1536M,4.0,1276526592.0,2.386364,450,10136022
1644346149,2816M,1.0,553652224.0,0.250823,200,48308663
1644346193,1536M,4.0,1276526592.0,2.525445,450,10969073
1644346206,2816M,1.0,807075840.0,0.251618,350,51684699
1644346250,2816M,1.0,503115776.0,0.255607,200,47994525
1644346269,1536M,4.0,1392672768.0,2.506976,500,1278840
1644346328,2816M,1.0,884621312.0,0.267863,400,53392459
1644346355,2816M,1.0,582017024.0,0.25683,200,47167698
1644346422,1536M,4.0,2944712704.0,1.575759,500,14515082
1644346457,2816M,1.0,555585536.0,0.266219,200,46384115
1644346458,2816M,1.0,959070208.0,0.266648,450,52778666
1644346560,2816M,1.0,654581760.0,0.274546,250,49505420
1644346605,2816M,1.0,1134686208.0,0.277538,500,53714380
1644346637,1664M,4.0,375730176.0,1.272127,50,622
1644346668,2816M,1.0,598265856.0,0.269701,250,50275843
1644346760,2816M,1.0,1042464768.0,0.270158,600,54579505
1644346761,1664M,4.0,243306496.0,1.822332,50,533
1644346775,2816M,1.0,676155392.0,0.258542,300,51965032
1644346890,2944M,1.0,812589056.0,0.066577,350,53370418
1644346907,2816M,1.0,739880960.0,0.239436,350,52898758
1644346949,1664M,4.0,281739264.0,1.455842,100,820
1644347007,2944M,1.0,963428352.0,0.169429,400,53442858
1644347013,1664M,4.0,281739264.0,1.571246,100,891
1644347040,2816M,1.0,897040384.0,0.252705,400,52133501
1644347076,1664M,4.0,296808448.0,1.766241,100,753
1644347140,1664M,4.0,296808448.0,1.947895,100,1089
1644347143,2944M,1.0,1001725952.0,0.262117,500,52682450
1644347160,2816M,1.0,951926784.0,0.262867,450,53777382
1644347204,1664M,4.0,282951680.0,2.090871,100,687
1644347269,1664M,4.0,337797120.0,2.090871,150,42952
1644347277,2944M,1.0,1098203136.0,0.271343,550,53315407
1644347310,2816M,1.0,1093128192.0,0.272759,550,53896396
1644347334,1664M,4.0,324497408.0,2.131193,150,44398
1644347399,1664M,4.0,333225984.0,2.267837,150,31776
1644347412,3072M,1.0,472506368.0,0.072962,150,42826219
1644347460,2944M,1.0,501293056.0,0.05971,150,43325872
1644347464,1664M,4.0,333225984.0,2.330713,150,25275
1644347509,3072M,1.0,560918528.0,0.156532,150,43304043
1644347529,1664M,4.0,341557248.0,2.36286,150,38345
1644347556,2944M,1.0,505364480.0,0.138776,150,44179488
1644347596,1664M,4.0,381673472.0,2.439123,200,110479
1644347604,3072M,1.0,614191104.0,0.237521,200,47253611
1644347654,2944M,1.0,505364480.0,0.245946,150,43253067
1644347662,1664M,4.0,374206464.0,2.439123,200,190627
1644347708,3072M,1.0,614191104.0,0.269897,200,48547002
1644347729,1664M,4.0,376496128.0,2.367656,200,106368
1644347746,2944M,1.0,538382336.0,0.272825,150,43950221
1644347796,1664M,4.0,384417792.0,2.451466,200,115128
1644347814,3072M,1.0,545484800.0,0.263173,200,47271507
1644347846,2944M,1.0,680873984.0,0.272076,200,47097042
1644347862,1664M,4.0,388493312.0,2.391078,200,103130
1644347916,3072M,1.0,545484800.0,0.263822,200,47557429
1644347930,1664M,4.0,455868416.0,2.387707,250,159181
1644347948,2944M,1.0,680873984.0,0.273556,200,47600557
1644347998,1664M,4.0,429993984.0,2.367451,250,164411
1644348018,3072M,1.0,511418368.0,0.267401,200,47152513
1644348050,2944M,1.0,567410688.0,0.272234,200,46347563
1644348066,1664M,4.0,442769408.0,2.426,250,168339
1644348122,3072M,1.0,709214208.0,0.27049,250,48942605
1644348134,1664M,4.0,454950912.0,2.423405,250,196432
1644348155,2944M,1.0,603537408.0,0.26919,250,48741486
1644348202,1664M,4.0,455659520.0,2.423405,250,164791
1644348231,3072M,1.0,656130048.0,0.271396,300,51078349
1644348261,2944M,1.0,670380032.0,0.271086,300,51147046
1644348272,1664M,4.0,508387328.0,2.423314,300,216132
1644348337,3072M,1.0,692011008.0,0.268125,300,51678015
1644348342,1664M,4.0,505823232.0,2.355615,300,245080
1644348373,2944M,1.0,762109952.0,0.266144,350,52118363
1644348412,1664M,4.0,505823232.0,2.37799,300,221922
1644348448,3072M,1.0,838168576.0,0.262088,350,51863316
1644348482,1664M,4.0,540045312.0,2.481404,300,218930
1644348497,2944M,1.0,896942080.0,0.266059,400,52824879
1644348552,1664M,4.0,540045312.0,2.487257,300,237099
1644348575,3072M,1.0,887689216.0,0.265134,400,53078193
1644348623,1664M,4.0,610267136.0,2.262938,350,353157
1644348636,2944M,1.0,848777216.0,0.266499,450,53675409
1644348694,1664M,4.0,610267136.0,2.413487,350,325828
1644348720,3072M,1.0,1007599616.0,0.268074,500,54181870
1644348765,1664M,4.0,603676672.0,2.456964,350,425826
1644348780,2944M,1.0,1096712192.0,0.267569,500,53722951
1644348836,1664M,4.0,603676672.0,2.361413,350,331238
1644348868,3072M,1.0,1134792704.0,0.266736,500,53727376
1644348907,1664M,4.0,603717632.0,2.484824,350,391707
1644348932,2944M,1.0,1138966528.0,0.271524,600,54238756
1644348981,1664M,4.0,854204416.0,2.385471,400,5545576
1644349019,3072M,1.0,1145057280.0,0.265969,550,54423259
1644349055,1664M,4.0,1007202304.0,2.378191,400,6098480
1644349062,3072M,1.0,608423936.0,0.077959,250,49289165
1644349130,1664M,4.0,1007202304.0,2.34678,400,6824707
1644349160,3200M,1.0,578809856.0,0.072354,250,48929030
1644349167,3072M,1.0,678948864.0,0.131118,250,49209266
1644349205,1664M,4.0,955580416.0,2.34678,400,5472073
1644349265,3200M,1.0,698998784.0,0.153715,300,51262920
1644349270,3072M,1.0,674807808.0,0.253338,300,51664755
1644349279,1664M,4.0,955580416.0,2.421976,400,5607600
1644349355,1664M,4.0,1258586112.0,2.39417,450,10361450
1644349373,3200M,1.0,746934272.0,0.258244,300,50996447
1644349383,3072M,1.0,805605376.0,0.257797,350,51991959
1644349430,1664M,4.0,1286332416.0,2.376016,450,10390391
1644349486,3200M,1.0,770400256.0,0.26557,350,52214974
1644349505,1664M,4.0,1286074368.0,2.451618,450,9975064
1644349516,3072M,1.0,863584256.0,0.260772,400,52000079
1644349580,1664M,4.0,1289658368.0,2.493856,450,11039078
1644349613,3200M,1.0,878600192.0,0.265357,400,53130440
1644349655,3072M,1.0,970797056.0,0.260065,500,54086398
1644349656,1664M,4.0,1287966720.0,2.485618,450,8505377
1644349733,1664M,4.0,1287966720.0,2.52705,500,12946470
1644349762,3200M,1.0,952631296.0,0.261137,500,53832974
1644349805,3072M,1.0,1238761472.0,0.266175,550,53487854
1644349903,3200M,1.0,1215639552.0,0.285882,550,54022550
1644349940,3200M,1.0,597504000.0,0.079898,250,47726992
1644350029,3328M,1.0,413396992.0,0.071775,100,32262237
1644350041,3200M,1.0,717205504.0,0.152464,250,47594365
1644350102,3328M,1.0,469655552.0,0.139754,100,31516816
1644350142,3200M,1.0,708165632.0,0.31063,250,46565881
1644350174,3328M,1.0,512704512.0,0.242788,100,30906217
1644350243,3200M,1.0,623693824.0,0.331822,250,47694965
1644350246,3328M,1.0,512704512.0,0.308639,100,32743493
1644350316,3328M,1.0,410034176.0,0.339076,100,31710573
1644350346,3200M,1.0,717447168.0,0.328514,300,48438504
1644350390,3328M,1.0,487268352.0,0.338661,150,44238055
1644350419,1664M,4.0,1478324224.0,0.448831,500,12755922
1644350455,3200M,1.0,847237120.0,0.329763,300,51203521
1644350487,3328M,1.0,521203712.0,0.326893,150,46199834
1644350496,1664M,4.0,1538637824.0,0.891681,500,13580304
1644350561,3200M,1.0,742285312.0,0.306969,350,53329572
1644350573,1664M,4.0,1538637824.0,1.625661,500,14218202
1644350585,3328M,1.0,488632320.0,0.298599,150,44482073
1644350677,3200M,1.0,953298944.0,0.269744,400,52938873
1644350684,3328M,1.0,501039104.0,0.265926,150,44230573
1644350774,3328M,1.0,501039104.0,0.2622,150,46513634
1644350821,3200M,1.0,967942144.0,0.262001,450,52652157
1644350879,3328M,1.0,604319744.0,0.262013,200,46592832
1644350966,3200M,1.0,1079697408.0,0.267712,500,54067605
1644350983,3328M,1.0,615149568.0,0.275609,250,49031799
1644351089,3328M,1.0,636645376.0,0.274523,250,50159431
1644351129,3200M,1.0,1001558016.0,0.269134,600,49552943
1644351193,1792M,4.0,244576256.0,1.830881,50,824
1644351194,3328M,1.0,675119104.0,0.264024,300,52601966
1644351252,3328M,1.0,761831424.0,0.082249,350,52865207
1644351308,3328M,1.0,854577152.0,0.246684,350,52909774
1644351376,3328M,1.0,934920192.0,0.182532,450,53966236
1644351381,1792M,4.0,284659712.0,1.424717,100,1038
1644351436,3328M,1.0,915353600.0,0.251815,400,52737931
1644351445,1792M,4.0,304521216.0,1.552454,100,623
1644351509,1792M,4.0,299499520.0,1.764792,100,782
1644351519,3328M,1.0,1031950336.0,0.256967,500,53601996
1644351572,1792M,4.0,299499520.0,1.862806,100,3971
1644351587,3328M,1.0,931475456.0,0.255942,450,53758472
1644351636,1792M,4.0,293720064.0,2.007187,100,738
1644351667,3328M,1.0,1065730048.0,0.273607,550,54376609
1644351701,1792M,4.0,347467776.0,2.13759,150,37384
1644351733,3328M,1.0,1082335232.0,0.254801,500,53698635
1644351767,1792M,4.0,347467776.0,2.214174,150,50113
1644351807,3456M,1.0,599662592.0,0.067357,250,48209539
1644351832,1792M,4.0,346836992.0,2.271047,150,43426
1644351882,3328M,1.0,1005002752.0,0.266732,550,54039474
1644351897,1792M,4.0,346836992.0,2.319481,150,38527
1644351915,3456M,1.0,702812160.0,0.175632,300,50596576
1644351962,1792M,4.0,366436352.0,2.383346,150,37911
1644352021,3456M,1.0,786968576.0,0.258158,300,51271979
1644352029,1792M,4.0,393416704.0,2.461585,200,124706
1644352034,3328M,1.0,1231966208.0,0.270086,600,54128747
1644352096,1792M,4.0,393416704.0,2.39872,200,117915
1644352139,3456M,1.0,772116480.0,0.26914,350,51782616
1644352142,3456M,1.0,614555648.0,0.059043,200,46645774
1644352163,1792M,4.0,382853120.0,2.394535,200,110887
1644352230,1792M,4.0,429441024.0,2.346983,200,122113
1644352248,3456M,1.0,588644352.0,0.163427,250,49216478
1644352255,3456M,1.0,878567424.0,0.264821,400,52767272
1644352297,1792M,4.0,429441024.0,2.36278,200,119442
1644352355,3456M,1.0,689246208.0,0.244069,300,51186268
1644352365,1792M,4.0,468209664.0,2.365288,250,165275
1644352398,3456M,1.0,963055616.0,0.270485,450,53782132
1644352433,1792M,4.0,468209664.0,2.365288,250,194161
1644352463,3456M,1.0,685785088.0,0.26503,300,50308578
1644352501,1792M,4.0,449105920.0,2.374836,250,139027
1644352548,3456M,1.0,1096167424.0,0.271344,550,53496646
1644352567,3456M,1.0,807911424.0,0.272215,350,52407531
1644352570,1792M,4.0,451416064.0,2.37584,250,173801
1644352638,1792M,4.0,453050368.0,2.373605,250,176315
1644352687,3456M,1.0,900915200.0,0.274809,400,52903547
1644352698,3584M,1.0,413724672.0,0.067347,150,44704888
1644352708,1792M,4.0,510947328.0,2.397866,300,232136
1644352778,1792M,4.0,519655424.0,2.420906,300,241368
1644352796,3584M,1.0,565202944.0,0.145967,150,44431708
1644352824,3456M,1.0,1024659456.0,0.269292,450,53611237
1644352848,1792M,4.0,519655424.0,2.37232,300,223640
1644352895,3584M,1.0,557338624.0,0.223793,150,42698938
1644352917,1792M,4.0,504516608.0,2.45034,300,218416
1644352974,3456M,1.0,1089118208.0,0.267017,550,54128457
1644352987,1792M,4.0,530624512.0,2.407612,300,223837
1644352995,3584M,1.0,479023104.0,0.264506,200,47711619
1644353058,1792M,4.0,600997888.0,2.373557,350,303856
1644353102,3584M,1.0,622010368.0,0.263438,200,46634614
1644353118,3584M,1.0,527474688.0,0.070293,200,46962260
1644353130,1792M,4.0,607354880.0,2.428436,350,316637
1644353201,1792M,4.0,608145408.0,2.403313,350,416365
1644353207,3584M,1.0,584826880.0,0.260567,250,49106012
1644353221,3584M,1.0,604012544.0,0.149691,200,47397319
1644353273,1792M,4.0,608145408.0,2.3811,350,346701
1644353314,3584M,1.0,698646528.0,0.259141,300,51277351
1644353326,3584M,1.0,603348992.0,0.255911,250,48952755
1644353344,1792M,4.0,598646784.0,2.322321,350,296555
1644353418,1792M,4.0,851509248.0,2.39545,400,5554791
1644353422,3584M,1.0,790523904.0,0.263123,300,50811032
1644353432,3584M,1.0,728387584.0,0.266741,250,49068202
1644353492,1792M,4.0,900276224.0,2.436321,400,6599856
1644353537,3584M,1.0,795992064.0,0.264783,350,52463833
1644353539,3584M,1.0,589537280.0,0.265832,250,49004486
1644353566,1792M,4.0,990052352.0,2.494479,400,5192562
1644353640,1792M,4.0,1022173184.0,2.380109,400,5789557
1644353647,3584M,1.0,693968896.0,0.265867,300,50659568
1644353656,3584M,1.0,921210880.0,0.266225,400,52742570
1644353714,1792M,4.0,1022173184.0,2.47284,400,5180299
1644353761,3584M,1.0,759476224.0,0.269206,350,52079896
1644353790,1792M,4.0,1086783488.0,2.416083,450,8800440
1644353798,3584M,1.0,978362368.0,0.265341,450,53653598
1644353865,1792M,4.0,1221853184.0,2.37917,450,9477769
1644353886,3584M,1.0,891318272.0,0.263889,400,53153305
1644353940,1792M,4.0,1224835072.0,2.37917,450,12660456
1644353944,3584M,1.0,1044496384.0,0.265378,550,54017020
1644354016,1792M,4.0,1192226816.0,2.435008,450,8833086
1644354029,3584M,1.0,974118912.0,0.26225,450,53925167
1644354092,1792M,4.0,1297186816.0,2.345042,450,11554366
1644354092,3712M,1.0,480661504.0,0.029225,150,44902185
1644354168,1792M,4.0,1521496064.0,2.477223,500,12890842
1644354178,3584M,1.0,1056763904.0,0.25989,550,54177726
1644354192,3712M,1.0,514170880.0,0.160074,200,48139689
1644354244,1792M,4.0,1521496064.0,2.477223,500,14969036
1644354295,3712M,1.0,612040704.0,0.232988,200,47478866
