6907619/rabbitmq-performance.csv.cpu_usage,n,6907619/rabbitmq-performance.csv.lat99,6907619/rabbitmq-performance.csv.ram_limit,6907619/rabbitmq-performance.csv.min,6907619/rabbitmq-performance.csv.lat50,6907619/rabbitmq-performance.csv.lat95,6907619/rabbitmq-performance.csv.ram_usage,6907619/rabbitmq-performance.csv.cpu_limit,6907619/rabbitmq-performance.csv.time,6907619/rabbitmq-reduced.csv.n,6907619/rabbitmq-reduced.csv.cpu_limit,6907619/rabbitmq-reduced.csv.lat99,6907619/rabbitmq-performance.csv.lat75
2.288266,350,4901192,2176M,101881,1627458,4601887,800706560.0,5.0,1646466658,600,1.5,89387885,2972615
0.329163,400,85910508,3840M,83819756,85130618,85736947,1047130112.0,1.5,1646466715,450,1.5,87829898,85424735
0.281554,50,10993696,896M,9714062,10373724,10865731,347967488.0,1.5,1646466763,400,3.0,369337,10533863
2.288266,350,5031929,2176M,2672,798869,3446543,801382400.0,5.0,1646466769,600,1.5,89387885,1222455
0.281833,50,13197235,896M,11964486,12698505,13074606,341237760.0,1.5,1646466870,400,3.0,369337,12883677
0.32864,450,87829898,3840M,86070344,87160868,87630729,1049452544.0,1.5,1646466879,450,1.5,87829898,87371046
2.287156,350,4606268,2176M,113015,1163680,3494811,769421312.0,5.0,1646466880,600,1.5,89387885,2210159
0.282456,100,51554818,896M,50291958,51029507,51449331,477118464.0,1.5,1646466979,400,3.0,369337,51214944
2.26092,350,1615403,2176M,106839,487295,1214157,766402560.0,5.0,1646466991,600,1.5,89387885,732378
0.323063,550,88891396,3840M,87097562,88176656,88711253,1167626240.0,1.5,1646467056,450,1.5,87829898,88392422
0.29279,100,53461123,896M,52279348,53006571,53354187,477118464.0,1.5,1646467096,400,3.0,369337,53156749
2.273766,400,11158252,2176M,3779496,6411089,10458865,1181986816.0,5.0,1646467104,600,1.5,89387885,8009598
2.273766,400,15443992,2176M,3735567,8129538,13738744,1179475968.0,5.0,1646467218,600,1.5,89387885,10081938
0.299755,150,69200277,896M,67042004,68164007,68798657,571650048.0,1.5,1646467220,400,3.0,369337,68465250
0.131078,50,9393997,3712M,8054821,8875542,9284554,332144640.0,1.5,1646467223,100,2.0,9479286,9071369
2.281487,400,11584158,2176M,3567575,7197947,10306640,1182404608.0,5.0,1646467332,600,1.5,89387885,8679210
0.209953,100,54497766,3712M,52856237,53576208,54235530,461389824.0,1.5,1646467333,100,2.0,9479286,53825249
0.304222,150,68725746,896M,67235009,67999736,68540089,571650048.0,1.5,1646467353,400,3.0,369337,68241040
2.281487,400,14346837,2176M,3863213,7152578,12833649,1214431232.0,5.0,1646467445,600,1.5,89387885,9168786
0.290406,100,52445257,3712M,51185402,51867627,52306288,461389824.0,1.5,1646467452,100,2.0,9479286,52035936
0.304219,200,76021876,896M,74621829,75414788,75890120,650629120.0,1.5,1646467497,400,3.0,369337,75609050
2.274796,400,10004519,2176M,3733442,5433914,8961917,1214431232.0,5.0,1646467559,600,1.5,89387885,6601431
0.299963,100,50162970,3712M,48949083,49725848,50069173,444235776.0,1.5,1646467571,100,2.0,9479286,49870135
0.303859,200,75431760,896M,73984576,74856687,75247204,653131776.0,1.5,1646467656,400,3.0,369337,75023357
2.264161,450,20591087,2176M,3682516,14338989,19756034,1410850816.0,5.0,1646467673,600,1.5,89387885,16402421
0.301014,150,69474974,3712M,67659284,68745584,69203065,561065984.0,1.5,1646467694,100,2.0,9479286,68973754
2.280149,450,22152616,2176M,3686435,13411834,20257442,1424470016.0,5.0,1646467788,600,1.5,89387885,15543330
0.300114,300,0,896M,0,0,0,932237312.0,1.5,1646467819,400,3.0,369337,0
0.298198,200,75061770,3712M,73261807,74272634,74899066,683102208.0,1.5,1646467836,100,2.0,9479286,74536307
2.308945,450,22650035,2176M,4326838,13281898,21769825,1444081664.0,5.0,1646467903,600,1.5,89387885,16476563
0.299253,300,0,896M,0,0,0,1742086144.0,1.5,1646467932,400,3.0,369337,0
0.313598,300,82672286,3712M,80912041,81767298,82371962,814059520.0,1.5,1646468002,100,2.0,9479286,82018328
2.308945,450,22563290,2176M,3834776,13511538,21624982,1444081664.0,5.0,1646468017,600,1.5,89387885,15621649
2.334382,450,22210446,2176M,3788833,12352810,20305384,1444622336.0,5.0,1646468131,600,1.5,89387885,15414433
0.336478,300,79789078,3712M,78073016,78902756,79580169,968826880.0,1.5,1646468166,100,2.0,9479286,79207023
2.352141,500,25093226,2176M,3840664,19535374,23521365,1540628480.0,5.0,1646468246,600,1.5,89387885,21851687
0.178458,600,0,896M,0,0,0,1715474432.0,1.5,1646468312,400,3.0,369337,0
0.36775,350,80976335,3712M,79035030,80153810,80702773,968826880.0,1.5,1646468332,100,2.0,9479286,80429524
2.369425,500,25597139,2176M,3703354,18513096,24222816,1545433088.0,5.0,1646468361,600,1.5,89387885,20864074
2.369479,500,27981381,2176M,4938053,21328169,27068677,1534156800.0,5.0,1646468476,600,1.5,89387885,24248234
0.372753,350,86049670,3712M,84111917,85162343,85852892,1046192128.0,1.5,1646468498,100,2.0,9479286,85424910
2.369479,500,25984792,2176M,5019451,20408535,24642232,1534156800.0,5.0,1646468592,600,1.5,89387885,22354212
0.263991,50,12579333,1024M,11016944,11950304,12443012,672010240.0,1.5,1646468604,50,4.5,3178,12143308
0.343101,400,87280800,3712M,85628557,86624981,87154564,987430912.0,1.5,1646468668,100,2.0,9479286,86879579
2.36158,500,25848371,2176M,4439251,21603231,25302113,1543426048.0,5.0,1646468708,600,1.5,89387885,23424559
0.285434,50,11438440,1024M,10099616,10811829,11257913,348135424.0,1.5,1646468712,50,4.5,3178,10991396
0.285434,50,11422707,1024M,10131874,10906821,11317128,343470080.0,1.5,1646468821,50,4.5,3178,11091928
2.337925,550,33794002,2176M,5369305,28578444,33016696,1621143552.0,5.0,1646468824,600,1.5,89387885,30654743
0.31199,500,88262572,3712M,86628031,87294702,87866814,1115877376.0,1.5,1646468843,100,2.0,9479286,87471670
0.280555,50,12889337,1024M,11716554,12372821,12715931,336003072.0,1.5,1646468929,50,4.5,3178,12513658
2.343309,550,33513622,2176M,8503810,27368986,32384055,1634906112.0,5.0,1646468940,600,1.5,89387885,29877464
0.312567,500,88524416,3712M,86698198,87807564,88306906,1270550528.0,1.5,1646469018,100,2.0,9479286,88053040
0.27758,100,55847254,1024M,54606332,55280898,55725046,475758592.0,1.5,1646469039,50,4.5,3178,55477922
2.376309,550,36908532,2176M,7670986,26835654,36070661,1641775104.0,5.0,1646469057,600,1.5,89387885,30564554
0.286376,100,55589487,1024M,53948675,54503800,54956652,478584832.0,1.5,1646469158,50,4.5,3178,54693730
2.38192,550,33544185,2176M,7379371,28374253,32702843,1752428544.0,5.0,1646469173,600,1.5,89387885,30375096
0.304345,550,89122289,3712M,87141699,88325168,88859383,1247080448.0,1.5,1646469198,100,2.0,9479286,88601282
0.292616,150,70673475,1024M,68714893,69643343,70500587,557191168.0,1.5,1646469280,50,4.5,3178,69948304
2.351925,550,33820380,2176M,12677623,27244580,32468533,1653952512.0,5.0,1646469289,600,1.5,89387885,29397191
0.119786,100,53845885,3584M,52717960,53319332,53666056,438050816.0,1.5,1646469366,450,0.5,94347139,53457963
2.365464,600,36779936,2176M,20222667,33597669,36235626,1865363456.0,5.0,1646469407,600,1.5,89387885,34911914
0.292616,150,70048200,1024M,68715141,69401333,69945934,575770624.0,1.5,1646469426,50,4.5,3178,69614060
0.237203,100,54363901,3584M,53025177,53818742,54232436,458096640.0,1.5,1646469486,450,0.5,94347139,53997894
2.378397,600,38643986,2176M,10051511,32735035,37953866,1805152256.0,5.0,1646469524,600,1.5,89387885,36001590
0.287182,150,69699246,1024M,68209492,69027770,69535601,575770624.0,1.5,1646469567,50,4.5,3178,69260788
0.298039,150,70411863,3584M,68524072,69323500,70151068,559706112.0,1.5,1646469608,450,0.5,94347139,69632383
2.386171,600,38252894,2176M,14698432,33915611,37610226,1837023232.0,5.0,1646469642,600,1.5,89387885,35743160
0.286882,150,69559435,1024M,67714522,68837100,69410136,548474880.0,1.5,1646469708,50,4.5,3178,69121471
0.294579,150,70080589,3584M,67565120,68518724,69180541,559706112.0,1.5,1646469750,450,0.5,94347139,68768313
2.386703,600,40184774,2176M,14044727,33578183,39151236,1870397440.0,5.0,1646469759,600,1.5,89387885,35666144
0.291662,200,76272142,1024M,74591251,75505602,76098245,677335040.0,1.5,1646469851,50,4.5,3178,75765183
2.385125,600,38255895,2176M,15084239,33771720,37451227,1890197504.0,5.0,1646469877,600,1.5,89387885,35363696
0.289478,150,69910539,3584M,68145911,68792280,69698311,568967168.0,1.5,1646469898,450,0.5,94347139,69073395
0.294517,300,84039346,1024M,81390828,82685781,83659708,895016960.0,1.5,1646470014,50,4.5,3178,83098450
0.293299,150,69078225,3584M,67537511,68271036,68804545,562704384.0,1.5,1646470035,450,0.5,94347139,68476806
0.299147,200,79934334,3584M,78620458,79342200,79808686,689197056.0,1.5,1646470176,450,0.5,94347139,79540638
0.294464,350,0,1024M,0,0,0,860651520.0,1.5,1646470180,50,4.5,3178,0
2.170937,50,550,2304M,196,313,426,407805952.0,5.0,1646470192,200,1.5,75456231,348
2.170937,50,625,2304M,204,318,440,242638848.0,5.0,1646470294,200,1.5,75456231,354
0.287613,450,0,1024M,0,0,0,1724264448.0,1.5,1646470311,50,4.5,3178,0
0.291781,200,77331844,3584M,75429690,76492108,77097128,689197056.0,1.5,1646470339,450,0.5,94347139,76759520
1.868067,50,1031,2304M,201,336,496,242647040.0,5.0,1646470396,200,1.5,75456231,391
0.293977,200,77136199,3584M,75644982,76388957,76899345,677810176.0,1.5,1646470494,450,0.5,94347139,76606404
1.51494,50,561,2304M,208,314,421,246308864.0,5.0,1646470498,200,1.5,75456231,348
0.236044,500,0,1024M,0,0,0,2039685120.0,1.5,1646470570,50,4.5,3178,0
1.509825,50,605,2304M,197,324,454,244830208.0,5.0,1646470600,200,1.5,75456231,369
0.318613,200,76340559,3584M,74747858,75468653,76002110,677810176.0,1.5,1646470647,450,0.5,94347139,75679207
1.788187,100,6435,2304M,180,320,1710,314200064.0,5.0,1646470704,200,1.5,75456231,421
0.324123,250,80879278,3584M,79224227,80299745,80784969,757084160.0,1.5,1646470806,450,0.5,94347139,80540488
2.074888,100,2514,2304M,190,295,480,314200064.0,5.0,1646470807,200,1.5,75456231,340
0.275781,50,11586896,1152M,10072463,10692059,11243955,654643200.0,1.5,1646470865,400,4.0,0,10944762
2.230134,100,2899,2304M,180,309,735,305643520.0,5.0,1646470910,200,1.5,75456231,367
0.312902,250,81205886,3584M,79349922,80294071,81019365,760246272.0,1.5,1646470968,450,0.5,94347139,80618012
0.29381,50,11522638,1152M,9994748,10937844,11409609,339230720.0,1.5,1646470972,400,4.0,0,11170635
2.396277,100,1192,2304M,179,309,556,297484288.0,5.0,1646471014,200,1.5,75456231,354
0.289225,50,11561991,1152M,10196318,10841789,11403652,336855040.0,1.5,1646471081,400,4.0,0,11076395
2.372073,100,7006,2304M,185,320,1359,307392512.0,5.0,1646471117,200,1.5,75456231,393
0.304207,250,80082598,3584M,78250936,79198478,79870811,863268864.0,1.5,1646471129,450,0.5,94347139,79469872
0.286528,50,8743425,1152M,7273450,8063847,8611894,341430272.0,1.5,1646471189,400,4.0,0,8305173
2.407286,150,69789,2304M,266,25724,58700,349929472.0,5.0,1646471222,200,1.5,75456231,38814
0.309603,250,79564090,3584M,77931218,78769262,79313203,820813824.0,1.5,1646471289,450,0.5,94347139,78984693
0.286563,100,51399142,1152M,50134856,50790557,51224959,468672512.0,1.5,1646471299,400,4.0,0,50980197
2.397133,150,77931,2304M,215,24203,60497,362995712.0,5.0,1646471327,200,1.5,75456231,37562
0.287195,100,51286239,1152M,50010084,50701707,51105187,470605824.0,1.5,1646471416,400,4.0,0,50882223
2.350828,150,74911,2304M,281,21948,61998,382390272.0,5.0,1646471432,200,1.5,75456231,36718
0.31192,300,82214931,3584M,80026624,81148623,82021953,848584704.0,1.5,1646471453,450,0.5,94347139,81444085
0.30433,100,52477542,1152M,51242504,51980124,52318032,474951680.0,1.5,1646471534,400,4.0,0,52122297
2.318729,150,79423,2304M,229,24322,57712,382390272.0,5.0,1646471537,200,1.5,75456231,38509
0.311123,300,82722477,3584M,80577419,81606527,82306147,924024832.0,1.5,1646471618,450,0.5,94347139,81900609
2.32045,150,87548,2304M,286,24088,64411,387362816.0,5.0,1646471642,200,1.5,75456231,38170
0.306038,150,67460275,1152M,66001563,66841353,67307504,581722112.0,1.5,1646471653,400,4.0,0,67018545
2.314628,200,153120,2304M,3975,74587,128248,429948928.0,5.0,1646471748,200,1.5,75456231,97000
0.308003,300,82791144,3584M,80669617,81789919,82572284,862552064.0,1.5,1646471780,450,0.5,94347139,82052105
0.303838,200,75424732,1152M,73867646,74512372,75239816,652304384.0,1.5,1646471796,400,4.0,0,74806687
2.323691,200,139509,2304M,11192,64822,116434,429948928.0,5.0,1646471855,200,1.5,75456231,84721
0.305569,300,82618709,3584M,81001039,81847281,82387363,850247680.0,1.5,1646471944,450,0.5,94347139,82129193
0.303838,200,75488400,1152M,74063770,74879135,75312775,680398848.0,1.5,1646471953,400,4.0,0,75102017
2.304455,200,158713,2304M,394,72971,133227,412655616.0,5.0,1646471961,200,1.5,75456231,97466
2.305266,200,159259,2304M,2868,55980,129113,412901376.0,5.0,1646472067,200,1.5,75456231,84641
0.306595,350,85383020,3584M,83483783,84419276,84956764,1020170240.0,1.5,1646472109,450,0.5,94347139,84646044
0.302969,200,75066648,1152M,73161476,74193842,74817264,680398848.0,1.5,1646472111,400,4.0,0,74433295
2.305266,200,128340,2304M,3221,59930,110419,417067008.0,5.0,1646472173,200,1.5,75456231,80562
0.302969,250,80116932,1152M,78539688,79442394,79985988,781709312.0,1.5,1646472271,400,4.0,0,79667042
0.307419,350,86056527,3584M,84153371,85153426,85881838,1074872320.0,1.5,1646472273,450,0.5,94347139,85430188
2.316477,250,234332,2304M,25423,120546,193157,476676096.0,5.0,1646472281,200,1.5,75456231,152021
2.316477,250,235548,2304M,18412,126838,201843,505413632.0,5.0,1646472389,200,1.5,75456231,161132
0.306933,250,79978013,1152M,78127943,79098278,79668172,918429696.0,1.5,1646472434,400,4.0,0,79358358
0.309337,450,87527271,3584M,85850202,86736653,87386060,1011175424.0,1.5,1646472446,450,0.5,94347139,87004272
2.284997,250,232932,2304M,7625,113027,186750,482463744.0,5.0,1646472497,200,1.5,75456231,140173
0.306933,250,80971083,1152M,79038268,79915664,80670349,761614336.0,1.5,1646472595,400,4.0,0,80209715
2.324131,250,285267,2304M,3446,128176,230126,483250176.0,5.0,1646472605,200,1.5,75456231,169874
0.310269,500,88816766,3584M,86417513,87414684,88727184,1230270464.0,1.5,1646472620,450,0.5,94347139,88451443
2.315988,250,333547,2304M,19027,122885,225056,483397632.0,5.0,1646472713,200,1.5,75456231,159013
0.304354,300,82628466,1152M,81237560,82040126,82493908,862007296.0,1.5,1646472760,400,4.0,0,82246291
0.311066,550,88548837,3584M,86446311,87702779,88291617,1278963712.0,1.5,1646472796,450,0.5,94347139,87931209
2.319745,300,321178,2304M,54197,182370,276288,596385792.0,5.0,1646472822,200,1.5,75456231,215896
0.304905,300,83497843,1152M,81779005,82752404,83295201,921030656.0,1.5,1646472923,400,4.0,0,83011640
2.319745,300,396263,2304M,40134,190549,325704,596385792.0,5.0,1646472931,200,1.5,75456231,240289
0.127409,100,52205955,3456M,50517323,51478000,51932140,441450496.0,1.5,1646472963,550,1.0,54198477,51701763
2.306188,300,401181,2304M,58050,209356,324842,562442240.0,5.0,1646473041,200,1.5,75456231,255826
0.251034,100,52138652,3456M,50708685,51648219,52025936,479711232.0,1.5,1646473080,550,1.0,54198477,51812259
0.298396,300,83181417,1152M,80966314,82203718,82941457,921030656.0,1.5,1646473089,400,4.0,0,82466089
2.315724,300,347495,2304M,32561,173293,273063,574967808.0,5.0,1646473150,200,1.5,75456231,207270
0.307913,100,51528271,3456M,49860964,50705344,51342972,475942912.0,1.5,1646473198,550,1.0,54198477,50949812
0.300971,350,85145718,1152M,83527648,84275842,85002924,1007083520.0,1.5,1646473253,400,4.0,0,84584905
2.316702,300,407258,2304M,40583,209450,357155,577527808.0,5.0,1646473260,200,1.5,75456231,266750
0.308444,150,67966808,3456M,66307757,67199004,67738090,559448064.0,1.5,1646473318,550,1.0,54198477,67405775
2.316702,350,5033863,2304M,112600,1328002,4135665,825106432.0,5.0,1646473371,200,1.5,75456231,2129984
0.308444,150,68298862,3456M,66567669,67623309,68182516,589869056.0,1.5,1646473459,550,1.0,54198477,67885342
2.295269,350,6364610,2304M,689860,2180689,5390633,825106432.0,5.0,1646473482,200,1.5,75456231,3494959
0.286434,50,10148381,1280M,8583683,9515150,10023404,656928768.0,1.5,1646473561,400,3.0,47992067,9730630
2.283564,350,5425010,2304M,82049,463282,3911781,759427072.0,5.0,1646473593,200,1.5,75456231,680852
0.306969,150,65615750,3456M,64292675,65080159,65472701,596271104.0,1.5,1646473597,550,1.0,54198477,65226257
0.299471,50,8695921,1280M,7271335,8052549,8454392,341893120.0,1.5,1646473669,400,3.0,47992067,8223573
2.294934,350,5150036,2304M,140452,1048841,3944312,802066432.0,5.0,1646473704,200,1.5,75456231,2014499
0.313164,150,66468432,3456M,64655122,65738314,66290301,596271104.0,1.5,1646473737,550,1.0,54198477,66006957
0.297268,50,7904261,1280M,6857045,7390636,7821347,345604096.0,1.5,1646473777,400,3.0,47992067,7505127
2.293919,350,2419690,2304M,108308,1006695,2037681,740716544.0,5.0,1646473815,200,1.5,75456231,1538775
0.313164,200,74777369,3456M,73364948,74081277,74576542,652832768.0,1.5,1646473876,550,1.0,54198477,74284342
0.287511,50,10352565,1280M,9338149,9866286,10205524,331247616.0,1.5,1646473885,400,3.0,47992067,10000429
2.293919,400,10176490,2304M,3795170,6305587,9286746,1190748160.0,5.0,1646473929,200,1.5,75456231,7403977
0.28586,50,10540567,1280M,9117280,9979743,10440103,343592960.0,1.5,1646473992,400,3.0,47992067,10189307
0.312632,200,75219333,3456M,73483620,74585827,75048903,660070400.0,1.5,1646474033,550,1.0,54198477,74810215
2.278843,400,12677834,2304M,3749438,6826003,11856982,1166983168.0,5.0,1646474043,200,1.5,75456231,8469673
0.284722,100,52151381,1280M,50754580,51407492,51917063,441790464.0,1.5,1646474102,400,3.0,47992067,51612377
2.284827,400,9990755,2304M,3757250,6544398,9368476,1199169536.0,5.0,1646474157,200,1.5,75456231,7820595
0.311042,200,75180089,3456M,73402443,74492089,75063444,668790784.0,1.5,1646474192,550,1.0,54198477,74756141
0.294563,100,51688962,1280M,50346067,51108218,51536889,439812096.0,1.5,1646474222,400,3.0,47992067,51301266
2.291247,400,12912559,2304M,3608495,6791207,12213280,1199169536.0,5.0,1646474271,200,1.5,75456231,8945293
0.301486,100,52231275,1280M,50457149,51431084,52009851,451928064.0,1.5,1646474341,400,3.0,47992067,51712120
0.304685,200,75407621,3456M,73078377,74731553,75261557,730451968.0,1.5,1646474351,550,1.0,54198477,74967583
2.291247,400,14354751,2304M,4028542,7600478,13373270,1183997952.0,5.0,1646474384,200,1.5,75456231,9628904
0.300813,150,68318219,1280M,66999711,67652915,68143277,561463296.0,1.5,1646474460,400,3.0,47992067,67879919
2.283082,450,21328862,2304M,3733432,14172083,20407948,1385394176.0,5.0,1646474499,200,1.5,75456231,16824271
0.300882,200,75180047,3456M,73347231,74412925,74956527,672673792.0,1.5,1646474510,550,1.0,54198477,74621949
0.301301,150,69153329,1280M,67865687,68592135,68998978,608649216.0,1.5,1646474600,400,3.0,47992067,68768395
2.297989,450,24305244,2304M,4022807,12838409,20629464,1416572928.0,5.0,1646474614,200,1.5,75456231,16490573
0.299189,250,81269619,3456M,79865972,80612517,81079006,710049792.0,1.5,1646474671,550,1.0,54198477,80849008
2.301949,450,21178313,2304M,3781484,15671619,20505780,1409208320.0,5.0,1646474728,200,1.5,75456231,18522717
0.298016,200,74596554,1280M,73175318,73987050,74531888,677748736.0,1.5,1646474744,400,3.0,47992067,74223570
0.297937,250,81188579,3456M,79585934,80348721,80914713,835809280.0,1.5,1646474831,550,1.0,54198477,80588887
2.308881,450,21179845,2304M,4002248,13566058,19525676,1405853696.0,5.0,1646474843,200,1.5,75456231,15681281
0.297719,200,75873740,1280M,74244057,75114067,75657907,677748736.0,1.5,1646474904,400,3.0,47992067,75366914
2.311938,450,24476717,2304M,3707261,12882942,23642526,1400041472.0,5.0,1646474958,200,1.5,75456231,17429806
0.296672,250,80941071,3456M,79245701,80219461,80756954,763281408.0,1.5,1646474994,550,1.0,54198477,80460640
0.294171,250,81117964,1280M,78857837,80141329,80994920,759599104.0,1.5,1646475063,400,3.0,47992067,80496492
2.311938,500,25825840,2304M,4074992,21271383,24612355,1554812928.0,5.0,1646475074,200,1.5,75456231,23050189
0.3012,300,82979165,3456M,80810347,81919664,82828757,848371712.0,1.5,1646475158,550,1.0,54198477,82324060
2.306588,500,27967973,2304M,3892185,21296642,26676578,1554812928.0,5.0,1646475189,200,1.5,75456231,24228131
0.295284,250,80298153,1280M,78488131,79435064,80088700,871743488.0,1.5,1646475224,400,3.0,47992067,79689688
2.33505,500,25350006,2304M,6363316,21149516,24379715,1535639552.0,5.0,1646475304,200,1.5,75456231,23016748
