scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,target_x,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary
user_0_sample_215,-0.0234375,-0.02734375,-0.01171875,0.015625,-0.02734375,-0.015625,0.02734375,-0.02734375,0.015625,0.01171875,-0.01171875,-0.01171875,0.01171875,-812,0.0,0.00390625
user_0_sample_216,-0.015625,-0.02734375,-0.015625,0.01171875,-0.015625,0.0,0.03125,-0.0390625,0.015625,0.00390625,-0.015625,-0.02734375,0.00390625,-812,-0.00390625,-0.00390625
user_0_sample_217,-0.015625,-0.0234375,-0.00390625,-0.01171875,-0.02734375,0.00390625,0.02734375,-0.0234375,0.02734375,-0.00390625,-0.0234375,-0.02734375,0.01171875,-812,-0.00390625,0.015625
user_0_sample_218,0.0,-0.0234375,-0.015625,0.01171875,-0.03125,0.0,0.0234375,-0.015625,0.0234375,0.0,-0.03125,-0.01171875,0.015625,-812,-0.00390625,-0.00390625
user_0_sample_219,-0.01171875,-0.01171875,-0.01171875,0.00390625,-0.0234375,0.00390625,0.015625,-0.0390625,0.015625,0.0,-0.0234375,-0.01171875,-0.00390625,-812,0.00390625,0.00390625
user_0_sample_21,-0.01171875,-0.0234375,-0.015625,0.0,-0.015625,0.0,0.02734375,-0.01171875,0.0234375,-0.00390625,-0.015625,-0.01171875,0.00390625,-812,0.00390625,0.01171875
user_0_sample_220,-0.01171875,-0.02734375,-0.02734375,0.01171875,-0.02734375,-0.01171875,0.03125,-0.02734375,0.015625,0.0234375,-0.02734375,-0.00390625,0.0,-812,-0.00390625,0.0
user_0_sample_221,-0.02734375,-0.0390625,-0.015625,0.015625,-0.0234375,-0.01171875,0.02734375,-0.02734375,0.0234375,0.01171875,-0.01171875,-0.01171875,0.015625,-812,0.015625,-0.00390625
user_0_sample_222,-0.0234375,-0.03125,-0.0234375,0.00390625,-0.01171875,-0.015625,0.02734375,-0.03125,0.01171875,0.00390625,-0.02734375,-0.01171875,0.0234375,-812,0.0,0.00390625
user_0_sample_223,-0.02734375,-0.015625,-0.015625,0.00390625,-0.02734375,-0.02734375,0.0234375,-0.0234375,0.00390625,0.01171875,-0.015625,0.0,0.01171875,-812,-0.01171875,0.01171875
user_0_sample_224,-0.015625,-0.03125,-0.0234375,0.00390625,-0.02734375,-0.01171875,0.02734375,-0.015625,0.00390625,0.0,-0.02734375,-0.01171875,0.01171875,-812,-0.00390625,0.015625
user_0_sample_225,-0.00390625,-0.02734375,-0.0234375,0.015625,-0.0234375,-0.00390625,0.03125,-0.0234375,0.015625,0.00390625,-0.0234375,-0.0234375,0.0,-812,0.00390625,0.00390625
user_0_sample_226,-0.015625,-0.02734375,-0.01171875,0.015625,-0.0234375,0.0,0.02734375,-0.0234375,0.0234375,-0.00390625,-0.01171875,-0.0234375,0.0234375,-812,-0.015625,0.00390625
user_0_sample_227,-0.01171875,-0.02734375,-0.01171875,0.01171875,-0.04296875,-0.00390625,0.0234375,-0.0234375,0.0,-0.00390625,-0.015625,-0.015625,-0.00390625,-812,-0.01171875,0.0
user_0_sample_228,-0.02734375,-0.04296875,-0.02734375,0.01171875,-0.01171875,-0.0234375,0.03125,-0.0234375,0.02734375,0.0,-0.01171875,-0.0234375,0.01171875,-812,0.0,0.0
user_0_sample_229,-0.0234375,-0.0234375,-0.015625,0.00390625,-0.03125,0.0,0.015625,-0.0390625,0.015625,-0.00390625,-0.01171875,-0.0234375,0.00390625,-812,0.01171875,-0.01171875
user_0_sample_22,-0.00390625,-0.02734375,-0.01171875,0.00390625,-0.0234375,-0.01171875,0.0390625,-0.0234375,0.015625,0.01171875,-0.02734375,-0.00390625,0.0234375,-812,0.0,-0.00390625
user_0_sample_230,-0.0234375,-0.03125,-0.015625,0.00390625,-0.0234375,-0.0234375,0.0234375,-0.02734375,0.0234375,0.0,-0.01171875,-0.01171875,0.0,-812,-0.00390625,-0.00390625
user_0_sample_231,0.0,-0.015625,-0.01171875,0.0,-0.03125,-0.015625,0.0234375,-0.02734375,0.02734375,-0.00390625,-0.015625,-0.015625,0.0,-812,0.0,0.015625
user_0_sample_232,-0.015625,-0.015625,-0.01171875,0.01171875,-0.03125,-0.01171875,0.015625,-0.02734375,0.00390625,0.0,-0.015625,-0.015625,0.00390625,-812,0.0,0.00390625
user_0_sample_233,-0.0234375,-0.015625,-0.015625,0.02734375,-0.04296875,-0.015625,0.02734375,-0.03125,0.015625,-0.00390625,-0.0234375,-0.03125,0.015625,-812,-0.015625,0.015625
user_0_sample_234,-0.0234375,-0.0234375,-0.015625,0.015625,-0.04296875,-0.01171875,0.03125,-0.02734375,0.01171875,0.01171875,-0.015625,-0.02734375,0.01171875,-812,-0.00390625,-0.01171875
user_0_sample_235,-0.015625,-0.02734375,-0.0234375,0.00390625,-0.03125,-0.00390625,0.0234375,-0.02734375,0.0234375,-0.00390625,-0.00390625,-0.015625,0.00390625,-812,-0.0234375,0.00390625
user_0_sample_236,-0.01171875,-0.03125,-0.02734375,-0.00390625,-0.0390625,-0.015625,0.015625,-0.015625,0.0234375,0.0,-0.01171875,-0.01171875,0.015625,-812,-0.00390625,-0.00390625
user_0_sample_237,-0.0234375,-0.02734375,-0.03125,0.00390625,-0.01171875,-0.0234375,0.015625,-0.0234375,0.00390625,-0.00390625,-0.03125,-0.00390625,0.0,-812,0.0,0.00390625
user_0_sample_238,-0.01171875,-0.02734375,-0.0234375,0.0,-0.0390625,0.0,0.03125,-0.03125,0.00390625,0.0,-0.01171875,-0.01171875,0.01171875,-812,-0.00390625,-0.00390625
user_0_sample_239,-0.0234375,-0.01171875,-0.015625,0.00390625,-0.02734375,-0.015625,0.0234375,-0.0234375,0.015625,0.0,-0.015625,-0.01171875,0.00390625,-812,-0.01171875,0.00390625
user_0_sample_23,-0.01171875,-0.01171875,0.00390625,0.0,-0.02734375,-0.00390625,0.02734375,-0.03125,0.015625,-0.01171875,-0.00390625,-0.015625,0.02734375,-812,0.00390625,-0.00390625
user_0_sample_24,-0.0234375,-0.0234375,-0.01171875,0.01171875,-0.02734375,-0.00390625,0.0390625,-0.02734375,0.01171875,-0.00390625,-0.00390625,-0.01171875,0.01171875,-812,-0.015625,-0.01171875
user_0_sample_25,-0.03125,-0.0234375,-0.015625,0.00390625,-0.02734375,-0.015625,0.0234375,-0.015625,0.015625,0.0,0.0,0.00390625,0.01171875,-812,-0.01171875,0.00390625
user_0_sample_26,-0.02734375,-0.03125,-0.03125,0.015625,-0.015625,-0.015625,0.03125,-0.0234375,0.0234375,0.0,-0.0234375,-0.00390625,0.01171875,-812,0.0,0.00390625
user_0_sample_27,-0.01171875,-0.0234375,-0.00390625,-0.01171875,-0.03125,-0.015625,0.02734375,-0.015625,0.015625,0.01171875,-0.015625,-0.0234375,0.01171875,-812,-0.01171875,0.00390625
user_0_sample_28,-0.01171875,-0.0390625,-0.015625,0.00390625,-0.02734375,-0.00390625,0.0234375,-0.0234375,0.01171875,-0.00390625,-0.01171875,-0.015625,0.0,-812,-0.01171875,-0.00390625
user_0_sample_29,0.00390625,-0.00390625,-0.01171875,0.00390625,-0.0234375,-0.00390625,0.04296875,-0.01171875,0.02734375,0.015625,-0.015625,-0.01171875,0.0234375,-812,0.0,0.01171875
user_0_sample_2,0.0,-0.00390625,-0.015625,0.0390625,-0.015625,0.0,0.0390625,-0.015625,0.0390625,0.00390625,-0.01171875,-0.01171875,0.02734375,-812,0.015625,0.00390625
user_0_sample_30,-0.00390625,-0.01171875,-0.00390625,0.015625,-0.01171875,-0.01171875,0.02734375,-0.01171875,0.0234375,0.01171875,0.0,-0.00390625,0.01171875,-812,-0.01171875,-0.00390625
user_0_sample_31,0.0,-0.00390625,-0.00390625,0.015625,-0.02734375,-0.00390625,0.03125,-0.015625,0.00390625,0.01171875,-0.01171875,-0.015625,0.01171875,-812,0.00390625,-0.00390625
user_0_sample_32,-0.00390625,-0.0234375,-0.0234375,0.015625,-0.03125,0.0,0.04296875,-0.0234375,0.01171875,0.01171875,-0.00390625,0.0,0.00390625,-812,0.0,0.01171875
user_0_sample_33,-0.01171875,-0.0234375,-0.00390625,0.00390625,-0.0234375,-0.015625,0.02734375,-0.03125,0.0234375,0.015625,0.00390625,-0.01171875,0.0234375,-812,0.0,0.00390625
user_0_sample_34,-0.02734375,-0.01171875,-0.0234375,0.0234375,-0.015625,0.00390625,0.03125,-0.03125,0.015625,0.0,0.0,-0.01171875,0.01171875,-812,0.00390625,0.00390625
user_0_sample_35,-0.015625,-0.0234375,0.0,0.0,-0.015625,-0.01171875,0.015625,-0.02734375,0.00390625,-0.00390625,0.0,-0.02734375,0.015625,-812,0.00390625,0.0
user_0_sample_36,-0.01171875,-0.0234375,-0.00390625,0.015625,-0.02734375,-0.015625,0.03125,-0.02734375,0.01171875,0.00390625,-0.01171875,-0.015625,0.0234375,-812,0.0,0.015625
user_0_sample_37,-0.015625,-0.0234375,0.0,0.015625,-0.0234375,-0.00390625,0.02734375,-0.02734375,0.00390625,0.01171875,-0.03125,-0.01171875,0.01171875,-812,0.0,0.0
user_0_sample_38,-0.00390625,-0.02734375,-0.01171875,0.01171875,-0.02734375,-0.0234375,0.0390625,-0.01171875,0.00390625,0.0,0.00390625,-0.015625,0.0234375,-812,-0.00390625,0.0
user_0_sample_39,-0.015625,-0.015625,0.00390625,0.00390625,-0.01171875,-0.01171875,0.02734375,-0.03125,0.0390625,-0.01171875,-0.00390625,-0.01171875,0.0,-812,0.015625,0.0
user_0_sample_3,-0.00390625,-0.00390625,0.0,0.03125,-0.015625,-0.01171875,0.0390625,-0.0234375,0.03125,0.01171875,0.0,0.01171875,0.02734375,-812,0.015625,0.01171875
user_0_sample_40,-0.015625,-0.02734375,-0.00390625,0.00390625,-0.015625,-0.00390625,0.02734375,-0.01171875,0.0390625,0.01171875,-0.01171875,-0.015625,0.01171875,-812,0.01171875,0.0
user_0_sample_41,-0.015625,-0.01171875,-0.00390625,0.01171875,-0.03125,0.0,0.03125,-0.0234375,0.0234375,0.00390625,-0.015625,-0.015625,0.015625,-812,0.0,0.00390625
user_0_sample_42,-0.015625,-0.00390625,-0.0234375,0.0,-0.0234375,-0.00390625,0.0234375,-0.015625,0.0234375,0.0,0.00390625,-0.015625,0.00390625,-812,0.00390625,0.0234375
user_0_sample_43,-0.00390625,-0.015625,0.0,0.015625,-0.00390625,0.0,0.0390625,-0.01171875,0.02734375,0.0,0.00390625,0.0,0.01171875,-812,0.0,0.015625
user_0_sample_44,-0.015625,-0.015625,-0.01171875,-0.00390625,-0.03125,0.0,0.02734375,-0.03125,0.02734375,0.015625,-0.00390625,-0.0234375,0.01171875,-812,-0.00390625,0.0
user_0_sample_45,-0.00390625,-0.01171875,-0.02734375,-0.00390625,-0.02734375,0.0,0.0390625,-0.03125,0.03125,0.0,0.0,0.0,0.015625,-812,0.0,0.0234375
user_0_sample_46,-0.00390625,-0.0234375,-0.00390625,0.01171875,-0.02734375,0.0,0.0390625,-0.0234375,0.0234375,0.00390625,0.0,-0.015625,0.0234375,-812,0.00390625,0.015625
user_0_sample_47,-0.01171875,-0.02734375,-0.00390625,-0.00390625,-0.015625,0.00390625,0.03125,-0.02734375,0.0234375,0.01171875,-0.00390625,-0.01171875,0.0234375,-812,0.0,0.00390625
user_0_sample_48,-0.00390625,-0.02734375,-0.00390625,0.00390625,-0.0390625,0.0,0.03125,-0.0390625,0.015625,0.00390625,-0.01171875,-0.0234375,0.015625,-812,-0.015625,-0.00390625
user_0_sample_49,-0.01171875,-0.0234375,-0.00390625,0.01171875,-0.02734375,-0.01171875,0.03125,-0.0234375,0.01171875,0.0,0.00390625,-0.015625,0.0,-812,-0.00390625,0.0
user_0_sample_4,0.01171875,-0.03125,-0.01171875,0.01171875,-0.0234375,-0.00390625,0.0390625,-0.00390625,0.02734375,0.0,0.0,-0.01171875,0.0234375,-812,0.015625,0.01171875
user_0_sample_50,-0.015625,-0.0234375,-0.00390625,0.00390625,-0.02734375,-0.0234375,0.015625,-0.0390625,0.0234375,-0.01171875,-0.0234375,0.0,-0.01171875,-812,0.00390625,0.0
user_0_sample_51,-0.01171875,-0.02734375,-0.00390625,0.00390625,-0.015625,-0.01171875,0.02734375,-0.02734375,0.015625,0.00390625,-0.015625,-0.00390625,0.01171875,-812,-0.00390625,0.0
user_0_sample_52,-0.015625,-0.0234375,-0.015625,0.015625,-0.0234375,-0.0234375,0.0390625,-0.02734375,0.0234375,0.01171875,-0.015625,-0.015625,0.00390625,-812,-0.015625,-0.015625
user_0_sample_53,-0.0234375,-0.0234375,0.0,0.015625,-0.0234375,-0.01171875,0.02734375,-0.01171875,0.015625,0.0,-0.0234375,-0.0234375,0.01171875,-812,-0.01171875,0.0
user_0_sample_54,-0.01171875,-0.02734375,-0.00390625,0.01171875,-0.015625,-0.00390625,0.02734375,-0.0234375,0.02734375,0.01171875,0.0,-0.02734375,0.015625,-812,0.0,0.00390625
user_0_sample_55,-0.00390625,-0.02734375,-0.015625,0.015625,-0.015625,-0.00390625,0.0390625,-0.0234375,0.015625,0.01171875,-0.0234375,-0.0234375,0.0234375,-812,-0.00390625,0.0
user_0_sample_56,-0.015625,-0.0234375,-0.00390625,0.01171875,-0.02734375,-0.00390625,0.03125,-0.015625,0.00390625,0.00390625,-0.01171875,0.0,0.00390625,-812,0.0,0.00390625
user_0_sample_57,0.0,-0.01171875,-0.00390625,0.015625,-0.02734375,-0.015625,0.02734375,-0.015625,0.015625,0.01171875,-0.00390625,-0.015625,0.01171875,-812,-0.00390625,0.0
user_0_sample_58,-0.00390625,0.0,-0.01171875,0.01171875,-0.015625,-0.00390625,0.04296875,-0.015625,0.015625,0.00390625,-0.00390625,-0.00390625,0.01171875,-812,0.0,-0.015625
user_0_sample_59,-0.00390625,-0.015625,-0.015625,0.015625,-0.01171875,-0.01171875,0.015625,-0.03125,0.00390625,0.01171875,-0.015625,0.0,0.01171875,-812,-0.00390625,-0.00390625
user_0_sample_5,-0.0234375,0.0,0.0,0.02734375,-0.01171875,0.03125,0.0234375,-0.01171875,0.03125,0.00390625,0.00390625,0.00390625,0.00390625,-812,0.02734375,0.04296875
user_0_sample_60,-0.01171875,-0.0234375,-0.00390625,0.0,-0.0234375,-0.00390625,0.0234375,-0.01171875,0.0234375,0.00390625,-0.015625,-0.015625,0.01171875,-812,-0.01171875,-0.01171875
user_0_sample_61,-0.00390625,-0.02734375,-0.0234375,0.0,-0.02734375,-0.00390625,0.0390625,-0.01171875,0.01171875,0.0,0.0,0.0,0.0234375,-812,-0.015625,-0.01171875
user_0_sample_62,-0.01171875,-0.01171875,-0.01171875,-0.00390625,-0.0234375,0.00390625,0.03125,-0.0234375,0.03125,0.00390625,-0.01171875,-0.01171875,0.00390625,-812,-0.00390625,-0.015625
user_0_sample_63,-0.00390625,-0.01171875,0.0,-0.00390625,-0.02734375,-0.0234375,0.015625,-0.0234375,0.0234375,0.01171875,-0.0234375,-0.00390625,0.015625,-812,-0.015625,-0.00390625
user_0_sample_64,-0.015625,-0.015625,-0.015625,0.015625,-0.0390625,-0.015625,0.0390625,-0.015625,0.015625,-0.00390625,-0.00390625,0.0,0.0234375,-812,-0.01171875,-0.00390625
user_0_sample_65,-0.0234375,-0.015625,-0.01171875,0.00390625,-0.02734375,-0.015625,0.0234375,-0.02734375,0.02734375,0.0,-0.00390625,-0.015625,0.015625,-812,-0.00390625,0.0
user_0_sample_66,-0.03125,-0.0390625,-0.01171875,0.0,-0.03125,-0.00390625,0.04296875,-0.01171875,0.0234375,0.00390625,-0.01171875,-0.015625,0.015625,-812,0.00390625,0.00390625
user_0_sample_67,-0.0234375,-0.015625,0.0,-0.01171875,-0.015625,-0.015625,0.02734375,-0.0234375,0.015625,0.0,-0.01171875,-0.00390625,-0.00390625,-812,0.00390625,-0.01171875
user_0_sample_68,-0.00390625,-0.01171875,-0.015625,-0.01171875,-0.015625,-0.00390625,0.0390625,-0.015625,0.0234375,0.00390625,-0.00390625,-0.01171875,0.015625,-812,-0.01171875,0.01171875
user_0_sample_69,-0.00390625,-0.015625,-0.015625,0.01171875,-0.015625,0.00390625,0.03125,-0.0234375,0.02734375,-0.00390625,-0.01171875,-0.00390625,0.015625,-812,-0.00390625,0.0
user_0_sample_6,0.01171875,-0.01171875,0.0,0.03125,0.00390625,0.0,0.04296875,-0.015625,0.00390625,0.01171875,0.0,0.0,0.02734375,-812,0.015625,0.01171875
user_0_sample_70,-0.01171875,-0.015625,-0.015625,0.0,-0.03125,-0.01171875,0.0390625,0.0,0.02734375,0.00390625,0.00390625,-0.01171875,0.01171875,-812,-0.01171875,0.0
user_0_sample_71,-0.015625,-0.03125,-0.02734375,0.0,-0.015625,-0.0234375,0.02734375,-0.0234375,0.01171875,0.015625,-0.0234375,0.0,0.00390625,-812,-0.00390625,-0.00390625
user_0_sample_72,-0.02734375,-0.0234375,0.0,0.015625,-0.02734375,0.0,0.05078125,-0.015625,0.01171875,-0.01171875,-0.015625,-0.00390625,0.015625,-812,-0.01171875,0.01171875
user_0_sample_73,-0.015625,-0.0234375,-0.015625,0.01171875,-0.01171875,-0.00390625,0.02734375,-0.0234375,0.0234375,-0.00390625,-0.01171875,-0.015625,0.015625,-812,-0.01171875,-0.00390625
user_0_sample_74,-0.01171875,-0.02734375,-0.00390625,0.00390625,-0.0234375,-0.00390625,0.03125,-0.015625,0.01171875,0.0,-0.015625,-0.01171875,0.015625,-812,-0.015625,0.0
user_0_sample_75,-0.015625,-0.03125,-0.01171875,0.00390625,-0.015625,-0.01171875,0.05078125,-0.0234375,0.02734375,0.01171875,-0.015625,-0.01171875,0.02734375,-812,-0.00390625,0.0
user_0_sample_76,-0.01171875,-0.0234375,-0.00390625,0.015625,-0.02734375,-0.01171875,0.02734375,-0.0234375,0.01171875,0.00390625,-0.01171875,-0.015625,0.0234375,-812,0.0,0.00390625
user_0_sample_77,-0.0234375,-0.015625,-0.0234375,0.0,-0.015625,-0.01171875,0.0234375,-0.02734375,0.015625,0.0,-0.01171875,-0.00390625,0.015625,-812,-0.00390625,0.0
user_0_sample_78,-0.00390625,-0.015625,-0.0234375,0.0234375,-0.02734375,0.0,0.0390625,-0.0390625,0.01171875,0.01171875,-0.01171875,-0.01171875,0.0,-812,-0.01171875,-0.01171875
user_0_sample_79,-0.015625,-0.0234375,-0.015625,0.01171875,-0.0234375,-0.015625,0.02734375,-0.01171875,0.015625,0.00390625,0.0,0.0,0.01171875,-812,0.0,0.0
user_0_sample_7,0.00390625,-0.0234375,-0.015625,0.00390625,-0.00390625,-0.01171875,0.05078125,-0.01171875,0.0234375,0.01171875,-0.01171875,-0.01171875,0.015625,-812,0.015625,0.01171875
user_0_sample_80,0.00390625,-0.0234375,-0.00390625,-0.00390625,-0.02734375,-0.01171875,0.0390625,-0.02734375,0.02734375,0.0,-0.03125,-0.015625,0.0234375,-812,-0.015625,-0.015625
user_0_sample_81,-0.015625,-0.01171875,-0.00390625,0.01171875,-0.015625,0.01171875,0.02734375,-0.015625,0.00390625,-0.00390625,-0.0234375,0.0,0.01171875,-812,0.00390625,-0.00390625
user_0_sample_82,-0.01171875,-0.0234375,-0.015625,0.01171875,-0.0234375,-0.01171875,0.0390625,-0.03125,0.02734375,0.00390625,-0.01171875,-0.02734375,-0.00390625,-812,0.0,0.00390625
user_0_sample_83,-0.015625,-0.03125,-0.015625,0.0,-0.03125,-0.01171875,0.03125,-0.03125,0.02734375,0.00390625,-0.01171875,-0.015625,0.015625,-812,0.0,0.00390625
user_0_sample_84,-0.00390625,-0.015625,-0.01171875,0.01171875,-0.015625,-0.01171875,0.0234375,-0.0234375,0.00390625,0.00390625,-0.01171875,-0.0234375,0.0,-812,0.0,-0.00390625
user_0_sample_85,0.0,-0.02734375,-0.01171875,0.00390625,-0.03125,0.0,0.0390625,-0.00390625,0.015625,0.015625,-0.00390625,-0.00390625,0.0234375,-812,-0.01171875,0.00390625
user_0_sample_86,-0.015625,-0.015625,-0.01171875,0.00390625,-0.03125,-0.01171875,0.02734375,-0.03125,0.01171875,-0.00390625,-0.02734375,-0.01171875,0.01171875,-812,-0.00390625,0.00390625
user_0_sample_87,-0.02734375,-0.015625,0.00390625,0.0,0.0,-0.00390625,0.02734375,-0.0234375,0.0234375,0.0,-0.02734375,-0.0234375,0.01171875,-812,0.00390625,0.00390625
user_0_sample_88,-0.01171875,-0.03125,-0.0234375,0.0,-0.015625,0.0,0.03125,-0.02734375,0.01171875,0.0,-0.01171875,-0.015625,0.015625,-812,0.0,0.00390625
user_0_sample_89,-0.015625,-0.01171875,-0.0234375,0.01171875,-0.02734375,-0.00390625,0.0390625,-0.0234375,0.0234375,-0.01171875,-0.0234375,-0.00390625,0.015625,-812,-0.01171875,0.00390625
user_0_sample_8,-0.00390625,0.01171875,-0.00390625,0.0390625,-0.01171875,0.0,0.0390625,-0.02734375,0.015625,0.015625,-0.015625,0.0,0.02734375,-812,0.0234375,0.015625
user_0_sample_90,-0.015625,-0.0234375,-0.015625,0.02734375,-0.01171875,-0.01171875,0.015625,-0.015625,0.0234375,0.0,-0.00390625,-0.015625,0.00390625,-812,0.00390625,0.0
user_0_sample_91,-0.02734375,-0.0234375,-0.00390625,0.00390625,-0.02734375,-0.015625,0.0234375,-0.02734375,0.02734375,0.00390625,-0.015625,-0.015625,0.015625,-812,-0.01171875,-0.00390625
user_0_sample_92,-0.0234375,-0.00390625,-0.01171875,0.0,-0.015625,-0.015625,0.015625,-0.02734375,0.0234375,0.0,-0.0234375,-0.01171875,0.00390625,-812,-0.0234375,0.015625
user_0_sample_93,-0.01171875,-0.0234375,-0.00390625,0.0,-0.02734375,-0.0234375,0.03125,-0.03125,0.0234375,-0.00390625,-0.00390625,-0.015625,0.015625,-812,0.0,-0.00390625
user_0_sample_94,-0.01171875,0.0,-0.00390625,0.01171875,-0.02734375,-0.015625,0.03125,-0.015625,0.015625,0.00390625,-0.00390625,-0.015625,0.0234375,-812,-0.00390625,0.015625
user_0_sample_95,-0.015625,0.0,-0.01171875,0.00390625,-0.0390625,-0.015625,0.0390625,-0.0234375,0.0234375,0.01171875,-0.00390625,-0.01171875,0.01171875,-812,0.00390625,0.01171875
user_0_sample_96,-0.0234375,-0.03125,-0.01171875,0.00390625,-0.0234375,-0.015625,0.02734375,-0.01171875,0.02734375,0.01171875,-0.00390625,-0.01171875,0.015625,-812,0.00390625,0.0
user_0_sample_97,-0.01171875,-0.0234375,-0.00390625,0.01171875,-0.01171875,-0.015625,0.015625,-0.02734375,0.00390625,-0.00390625,-0.00390625,-0.015625,0.0,-812,-0.00390625,0.01171875
user_0_sample_98,-0.01171875,-0.015625,-0.0234375,0.0234375,-0.015625,-0.015625,0.05078125,-0.01171875,0.00390625,0.01171875,-0.00390625,-0.01171875,0.015625,-812,-0.01171875,0.0
user_0_sample_99,-0.01171875,-0.02734375,-0.015625,-0.00390625,-0.0234375,-0.015625,0.02734375,-0.02734375,0.03125,0.0,-0.0234375,-0.00390625,0.01171875,-812,0.0,0.01171875
user_0_sample_9,0.00390625,0.0,0.01171875,0.02734375,-0.0234375,0.0,0.0390625,-0.00390625,0.01171875,0.02734375,0.0,0.0234375,0.03125,-812,0.01171875,0.02734375
user_1_sample_0,0.21484375,0.265625,0.203125,0.375,0.25,0.15625,0.08984375,0.23046875,0.109375,0.1328125,0.17578125,0.33203125,0.12890625,732,0.36328125,0.35546875
user_1_sample_100,0.19921875,0.2265625,0.19921875,0.33203125,0.2265625,0.1484375,0.08984375,0.2265625,0.109375,0.1484375,0.17578125,0.29296875,0.109375,732,0.31640625,0.3359375
user_1_sample_101,0.203125,0.23828125,0.171875,0.35546875,0.22265625,0.15625,0.09375,0.22265625,0.109375,0.13671875,0.171875,0.296875,0.12890625,732,0.31640625,0.32421875
user_1_sample_102,0.2109375,0.2421875,0.18359375,0.3359375,0.23828125,0.13671875,0.10546875,0.2265625,0.1171875,0.13671875,0.1640625,0.29296875,0.12109375,732,0.31640625,0.3359375
user_1_sample_103,0.19921875,0.25,0.1875,0.3359375,0.23046875,0.1484375,0.09765625,0.2265625,0.1171875,0.16015625,0.171875,0.30859375,0.12890625,732,0.3359375,0.3359375
user_1_sample_104,0.22265625,0.25,0.19140625,0.35546875,0.23046875,0.16015625,0.10546875,0.21484375,0.10546875,0.13671875,0.1640625,0.32421875,0.12109375,732,0.31640625,0.3359375
user_1_sample_105,0.21484375,0.2421875,0.203125,0.3359375,0.23828125,0.15625,0.09375,0.22265625,0.1171875,0.15625,0.17578125,0.29296875,0.12890625,732,0.33203125,0.32421875
user_1_sample_106,0.2109375,0.2421875,0.19921875,0.3359375,0.2265625,0.16015625,0.09765625,0.2109375,0.109375,0.1484375,0.18359375,0.31640625,0.12109375,732,0.3359375,0.34375
user_1_sample_107,0.21484375,0.23046875,0.19140625,0.35546875,0.2265625,0.16015625,0.10546875,0.21484375,0.10546875,0.1484375,0.17578125,0.28125,0.12109375,732,0.32421875,0.3203125
user_1_sample_108,0.22265625,0.26953125,0.2109375,0.33203125,0.23046875,0.1875,0.10546875,0.23046875,0.109375,0.16015625,0.18359375,0.3046875,0.12109375,732,0.33203125,0.3359375
user_1_sample_109,0.21484375,0.2421875,0.18359375,0.34375,0.23046875,0.16015625,0.09765625,0.21484375,0.10546875,0.14453125,0.171875,0.31640625,0.12890625,732,0.3203125,0.33203125
user_1_sample_10,0.19921875,0.25,0.1875,0.35546875,0.23046875,0.15625,0.08203125,0.2265625,0.09375,0.1484375,0.17578125,0.31640625,0.12109375,732,0.34765625,0.35546875
user_1_sample_110,0.2109375,0.23046875,0.18359375,0.32421875,0.2421875,0.1328125,0.09765625,0.2421875,0.109375,0.1328125,0.17578125,0.30859375,0.12890625,732,0.33203125,0.34375
user_1_sample_111,0.19140625,0.2578125,0.19140625,0.34375,0.2265625,0.171875,0.09375,0.22265625,0.109375,0.1484375,0.171875,0.3046875,0.1171875,732,0.33203125,0.34375
user_1_sample_112,0.203125,0.23046875,0.171875,0.3359375,0.23828125,0.1484375,0.08984375,0.2109375,0.12890625,0.13671875,0.17578125,0.296875,0.1328125,732,0.3203125,0.32421875
user_1_sample_113,0.21484375,0.25,0.19140625,0.34375,0.22265625,0.1640625,0.09765625,0.21484375,0.12109375,0.13671875,0.18359375,0.3046875,0.12890625,732,0.32421875,0.34765625
user_1_sample_114,0.19140625,0.2421875,0.19140625,0.359375,0.2265625,0.1640625,0.09765625,0.23046875,0.12890625,0.14453125,0.1875,0.3046875,0.13671875,732,0.3359375,0.33203125
user_1_sample_115,0.203125,0.25,0.19140625,0.3359375,0.23046875,0.15625,0.08984375,0.21484375,0.109375,0.13671875,0.17578125,0.29296875,0.12109375,732,0.32421875,0.33203125
user_1_sample_116,0.203125,0.2578125,0.18359375,0.3359375,0.2421875,0.1484375,0.08984375,0.22265625,0.12109375,0.13671875,0.1875,0.29296875,0.1171875,732,0.32421875,0.32421875
