scenario2c/rabbitmq-reduced.csv.time,scenario2c/rabbitmq-reduced.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.cpu_limit,scenario2c/rabbitmq-reduced.csv.n,scenario2c/rabbitmq-features.csv.cpu_usage,scenario2c/rabbitmq-features.csv.n,scenario2c/rabbitmq-features.csv.ram_limit,scenario2c/rabbitmq-features.csv.cpu_limit,lat99
1646340053,1408M,0.5,400,0.498246,400,1408M,0.5,47291899
1646340154,1408M,0.5,400,0.498127,400,1408M,0.5,47407849
1646340256,1408M,0.5,400,0.498277,400,1408M,0.5,47523893
1646340359,1408M,0.5,450,0.497361,450,1408M,0.5,48496281
1646340463,1408M,0.5,450,0.497743,450,1408M,0.5,48553459
1646340566,1408M,0.5,450,0.497856,450,1408M,0.5,48198760
1646340669,1408M,0.5,450,0.497789,450,1408M,0.5,48311533
1646340773,1408M,0.5,500,0.497633,500,1408M,0.5,48662399
1646341017,1536M,0.5,50,0.368186,50,1536M,0.5,193962
1646341080,1536M,0.5,50,0.418109,50,1536M,0.5,196294
1646341143,1536M,0.5,50,0.478514,50,1536M,0.5,192485
1646341206,1536M,0.5,50,0.457841,50,1536M,0.5,203344
1646341274,1536M,0.5,100,0.434305,100,1536M,0.5,15115170
1646341343,1536M,0.5,100,0.422089,100,1536M,0.5,14868497
1646341412,1536M,0.5,100,0.436335,100,1536M,0.5,14944164
1646341480,1536M,0.5,100,0.43785,100,1536M,0.5,14977669
1646341549,1536M,0.5,100,0.446452,100,1536M,0.5,15885097
1646341620,1536M,0.5,150,0.446991,150,1536M,0.5,28635420
1646341691,1536M,0.5,150,0.459255,150,1536M,0.5,29546736
1646341761,1536M,0.5,150,0.47206,150,1536M,0.5,29038820
1646341831,1536M,0.5,150,0.48266,150,1536M,0.5,29000360
1646341901,1536M,0.5,150,0.495094,150,1536M,0.5,29493317
1646341973,1536M,0.5,200,0.493556,200,1536M,0.5,36325328
1646342049,1536M,0.5,200,0.493399,200,1536M,0.5,36137835
1646342125,1536M,0.5,200,0.495389,200,1536M,0.5,36111012
1646342202,1536M,0.5,200,0.497031,200,1536M,0.5,35925943
1646342279,1536M,0.5,200,0.498561,200,1536M,0.5,36264921
1646342356,1536M,0.5,250,0.498417,250,1536M,0.5,41167796
1646342442,1536M,0.5,250,0.498297,250,1536M,0.5,41011560
1646342529,1536M,0.5,250,0.498263,250,1536M,0.5,40398764
1646342618,1536M,0.5,300,0.498281,300,1536M,0.5,43507720
1646342711,1536M,0.5,300,0.498601,300,1536M,0.5,43052271
1646342805,1536M,0.5,300,0.49821,300,1536M,0.5,43506074
1646342898,1536M,0.5,300,0.498087,300,1536M,0.5,43258556
1646342992,1536M,0.5,300,0.498258,300,1536M,0.5,43125378
1646343086,1536M,0.5,350,0.498258,350,1536M,0.5,46024162
1646343187,1536M,0.5,350,0.498486,350,1536M,0.5,46074284
1646343288,1536M,0.5,400,0.498378,400,1536M,0.5,47475775
1646343390,1536M,0.5,400,0.497957,400,1536M,0.5,47740763
1646343494,1536M,0.5,450,0.497818,450,1536M,0.5,48501465
1646343597,1536M,0.5,450,0.497943,450,1536M,0.5,48361615
1646343700,1536M,0.5,450,0.497788,450,1536M,0.5,48430026
1646343803,1536M,0.5,450,0.497689,450,1536M,0.5,48014292
1646343906,1536M,0.5,450,0.497693,450,1536M,0.5,48405587
1646344010,1536M,0.5,500,0.49776,500,1536M,0.5,48811892
1646344116,1536M,0.5,500,0.497424,500,1536M,0.5,48270650
1646344226,1536M,0.5,550,0.497532,550,1536M,0.5,49747802
1646344334,1536M,0.5,550,0.497615,550,1536M,0.5,49457614
1646344445,1536M,0.5,600,0.49772,600,1536M,0.5,49882946
1646344688,1664M,0.5,50,0.350708,50,1664M,0.5,193479
1646344750,1664M,0.5,50,0.432054,50,1664M,0.5,183798
1646344813,1664M,0.5,50,0.464873,50,1664M,0.5,194511
1646344876,1664M,0.5,50,0.461262,50,1664M,0.5,186599
1646344945,1664M,0.5,100,0.438339,100,1664M,0.5,15318383
1646345013,1664M,0.5,100,0.426533,100,1664M,0.5,14932316
1646345082,1664M,0.5,100,0.429239,100,1664M,0.5,15020424
1646345151,1664M,0.5,100,0.437168,100,1664M,0.5,15083700
1646345219,1664M,0.5,100,0.455767,100,1664M,0.5,15065201
1646345289,1664M,0.5,150,0.457165,150,1664M,0.5,29538099
1646345360,1664M,0.5,150,0.450756,150,1664M,0.5,28406669
1646345430,1664M,0.5,150,0.473114,150,1664M,0.5,29251675
1646345500,1664M,0.5,150,0.484127,150,1664M,0.5,29813758
1646345570,1664M,0.5,150,0.495152,150,1664M,0.5,29477138
1646345642,1664M,0.5,200,0.49522,200,1664M,0.5,36110805
1646345718,1664M,0.5,200,0.492714,200,1664M,0.5,36287949
1646345794,1664M,0.5,200,0.494418,200,1664M,0.5,36045682
1646345870,1664M,0.5,200,0.495571,200,1664M,0.5,35932292
1646345948,1664M,0.5,200,0.498508,200,1664M,0.5,36328016
1646346025,1664M,0.5,250,0.498731,250,1664M,0.5,40864341
1646346111,1664M,0.5,250,0.498404,250,1664M,0.5,41040812
1646346198,1664M,0.5,250,0.498404,250,1664M,0.5,40591020
1646346284,1664M,0.5,250,0.498239,250,1664M,0.5,41057994
1646346369,1664M,0.5,250,0.498254,250,1664M,0.5,40932122
1646346458,1664M,0.5,300,0.498252,300,1664M,0.5,42969938
1646346551,1664M,0.5,300,0.497914,300,1664M,0.5,42854176
1646346645,1664M,0.5,300,0.497832,300,1664M,0.5,42947749
1646346738,1664M,0.5,300,0.497889,300,1664M,0.5,43106336
1646346832,1664M,0.5,350,0.497927,350,1664M,0.5,45995787
1646346932,1664M,0.5,350,0.497772,350,1664M,0.5,45959031
1646347032,1664M,0.5,350,0.498325,350,1664M,0.5,45935874
1646347133,1664M,0.5,400,0.498181,400,1664M,0.5,47543209
1646347237,1664M,0.5,400,0.498253,400,1664M,0.5,47454728
1646347338,1664M,0.5,400,0.497845,400,1664M,0.5,47326702
1646347443,1664M,0.5,450,0.497666,450,1664M,0.5,47918405
1646347548,1664M,0.5,500,0.497669,500,1664M,0.5,48622121
1646347654,1664M,0.5,550,0.497781,550,1664M,0.5,49741318
1646347760,1664M,0.5,550,0.497691,550,1664M,0.5,49412596
1646347870,1664M,0.5,600,0.497518,600,1664M,0.5,50433285
1646348040,1792M,0.5,50,0.234071,50,1792M,0.5,190256
1646348103,1792M,0.5,50,0.316033,50,1792M,0.5,202575
1646348165,1792M,0.5,50,0.395601,50,1792M,0.5,196349
1646348228,1792M,0.5,50,0.440064,50,1792M,0.5,193214
1646348290,1792M,0.5,50,0.440064,50,1792M,0.5,100699
1646348359,1792M,0.5,100,0.421634,100,1792M,0.5,15059786
1646348428,1792M,0.5,100,0.428956,100,1792M,0.5,14869286
1646348497,1792M,0.5,100,0.428956,100,1792M,0.5,15181686
1646348565,1792M,0.5,100,0.441358,100,1792M,0.5,15216891
1646348634,1792M,0.5,100,0.446889,100,1792M,0.5,15235725
1646348704,1792M,0.5,150,0.448074,150,1792M,0.5,28677307
1646348775,1792M,0.5,150,0.460441,150,1792M,0.5,29480617
1646348846,1792M,0.5,150,0.468983,150,1792M,0.5,28423645
1646348916,1792M,0.5,150,0.482523,150,1792M,0.5,29107425
1646348987,1792M,0.5,150,0.494917,150,1792M,0.5,28954442
1646349058,1792M,0.5,200,0.493122,200,1792M,0.5,36274269
1646349134,1792M,0.5,200,0.49439,200,1792M,0.5,36231538
1646349210,1792M,0.5,200,0.494329,200,1792M,0.5,36123760
1646349286,1792M,0.5,200,0.495826,200,1792M,0.5,36269111
1646349364,1792M,0.5,250,0.498384,250,1792M,0.5,40786264
1646349450,1792M,0.5,250,0.498356,250,1792M,0.5,40937859
1646349536,1792M,0.5,250,0.498347,250,1792M,0.5,40654760
1646349622,1792M,0.5,250,0.498206,250,1792M,0.5,40547073
1646349708,1792M,0.5,250,0.498206,250,1792M,0.5,41074897
1646349795,1792M,0.5,300,0.498131,300,1792M,0.5,43181467
1646349888,1792M,0.5,300,0.498101,300,1792M,0.5,42980979
1646349980,1792M,0.5,300,0.498142,300,1792M,0.5,42833346
1646350074,1792M,0.5,300,0.497987,300,1792M,0.5,42621813
1646350167,1792M,0.5,300,0.498447,300,1792M,0.5,43168556
1646350261,1792M,0.5,350,0.498044,350,1792M,0.5,45956844
1646350360,1792M,0.5,350,0.498542,350,1792M,0.5,45949505
1646350460,1792M,0.5,350,0.498083,350,1792M,0.5,46052383
1646350560,1792M,0.5,350,0.498762,350,1792M,0.5,45988630
1646350659,1792M,0.5,350,0.498654,350,1792M,0.5,45883426
1646350760,1792M,0.5,400,0.498897,400,1792M,0.5,47434989
1646350863,1792M,0.5,400,0.498613,400,1792M,0.5,47644974
1646350964,1792M,0.5,400,0.497828,400,1792M,0.5,47257800
1646351067,1792M,0.5,400,0.498126,400,1792M,0.5,47309081
1646351169,1792M,0.5,400,0.497965,400,1792M,0.5,47572177
1646351272,1792M,0.5,450,0.497829,450,1792M,0.5,48013824
1646351375,1792M,0.5,450,0.497768,450,1792M,0.5,48585665
1646351478,1792M,0.5,450,0.497839,450,1792M,0.5,48378336
1646351581,1792M,0.5,450,0.496817,450,1792M,0.5,48245261
1646351684,1792M,0.5,450,0.497031,450,1792M,0.5,48531923
1646351788,1792M,0.5,500,0.497687,500,1792M,0.5,48789199
1646351893,1792M,0.5,500,0.497631,500,1792M,0.5,48621941
1646351999,1792M,0.5,500,0.497918,500,1792M,0.5,48425856
1646352110,1792M,0.5,550,0.497897,550,1792M,0.5,49566322
1646352217,1792M,0.5,550,0.497888,550,1792M,0.5,49445116
1646352330,1792M,0.5,600,0.497572,600,1792M,0.5,50356354
1646352454,1792M,0.5,600,0.497214,600,1792M,0.5,50078988
1646352689,1920M,0.5,50,0.362757,50,1920M,0.5,89346
1646352752,1920M,0.5,50,0.444185,50,1920M,0.5,187709
1646352815,1920M,0.5,50,0.45926,50,1920M,0.5,94868
1646352878,1920M,0.5,50,0.45926,50,1920M,0.5,183000
1646352946,1920M,0.5,100,0.440967,100,1920M,0.5,15146787
1646353015,1920M,0.5,100,0.423684,100,1920M,0.5,15213409
1646353084,1920M,0.5,100,0.43506,100,1920M,0.5,15028394
1646353153,1920M,0.5,100,0.439717,100,1920M,0.5,14613102
1646353221,1920M,0.5,100,0.447216,100,1920M,0.5,15350422
1646353293,1920M,0.5,150,0.447216,150,1920M,0.5,28621977
1646353363,1920M,0.5,150,0.458922,150,1920M,0.5,28835687
1646353433,1920M,0.5,150,0.471404,150,1920M,0.5,28888424
1646353503,1920M,0.5,150,0.482041,150,1920M,0.5,29338677
1646353573,1920M,0.5,150,0.494641,150,1920M,0.5,28889001
1646353645,1920M,0.5,200,0.493884,200,1920M,0.5,36093441
1646353721,1920M,0.5,200,0.494007,200,1920M,0.5,36147231
1646353796,1920M,0.5,200,0.495857,200,1920M,0.5,36175896
1646353873,1920M,0.5,200,0.496685,200,1920M,0.5,35795711
1646353950,1920M,0.5,200,0.498225,200,1920M,0.5,36144029
1646354027,1920M,0.5,250,0.498389,250,1920M,0.5,40961013
1646354113,1920M,0.5,250,0.498259,250,1920M,0.5,41377430
1646354199,1920M,0.5,250,0.498163,250,1920M,0.5,40455253
1646354288,1920M,0.5,300,0.498163,300,1920M,0.5,43086123
1646354381,1920M,0.5,300,0.498185,300,1920M,0.5,43007776
1646354476,1920M,0.5,350,0.498096,350,1920M,0.5,46003117
1646354577,1920M,0.5,400,0.498497,400,1920M,0.5,46965604
1646354681,1920M,0.5,450,0.498268,450,1920M,0.5,48325770
1646354786,1920M,0.5,450,0.498061,450,1920M,0.5,48187007
1646354893,1920M,0.5,500,0.497975,500,1920M,0.5,48790912
1646354999,1920M,0.5,500,0.497767,500,1920M,0.5,48840089
1646355104,1920M,0.5,500,0.497671,500,1920M,0.5,48666930
1646355209,1920M,0.5,500,0.498037,500,1920M,0.5,48719624
1646355315,1920M,0.5,500,0.497805,500,1920M,0.5,49102626
1646355427,1920M,0.5,550,0.4978,550,1920M,0.5,49066825
1646355535,1920M,0.5,550,0.49765,550,1920M,0.5,49337568
1646355645,1920M,0.5,600,0.497681,600,1920M,0.5,49998051
1646355893,2048M,0.5,50,0.376755,50,2048M,0.5,223668
1646355956,2048M,0.5,50,0.457476,50,2048M,0.5,186019
1646356019,2048M,0.5,50,0.465151,50,2048M,0.5,217313
1646356081,2048M,0.5,50,0.458775,50,2048M,0.5,163563
1646356144,2048M,0.5,50,0.439331,50,2048M,0.5,177478
1646356213,2048M,0.5,100,0.421181,100,2048M,0.5,15796254
1646356281,2048M,0.5,100,0.42859,100,2048M,0.5,15897999
1646356350,2048M,0.5,100,0.436379,100,2048M,0.5,14945124
1646356419,2048M,0.5,100,0.441714,100,2048M,0.5,15430911
1646356488,2048M,0.5,100,0.456327,100,2048M,0.5,14866183
1646356559,2048M,0.5,150,0.448452,150,2048M,0.5,28168029
1646356629,2048M,0.5,150,0.460947,150,2048M,0.5,29007142
1646356699,2048M,0.5,150,0.472066,150,2048M,0.5,29119514
1646356769,2048M,0.5,150,0.482919,150,2048M,0.5,29111880
1646356840,2048M,0.5,150,0.495915,150,2048M,0.5,29080209
1646356911,2048M,0.5,200,0.494613,200,2048M,0.5,36261711
1646356987,2048M,0.5,200,0.494356,200,2048M,0.5,36311467
1646357063,2048M,0.5,200,0.495609,200,2048M,0.5,36307662
1646357141,2048M,0.5,200,0.496889,200,2048M,0.5,35843464
1646357218,2048M,0.5,200,0.498306,200,2048M,0.5,36387394
1646357296,2048M,0.5,250,0.498331,250,2048M,0.5,40963957
1646357382,2048M,0.5,250,0.498337,250,2048M,0.5,41171946
1646357469,2048M,0.5,250,0.498258,250,2048M,0.5,40781370
1646357557,2048M,0.5,300,0.49825,300,2048M,0.5,43077227
1646357650,2048M,0.5,300,0.498218,300,2048M,0.5,43220755
1646357744,2048M,0.5,300,0.498264,300,2048M,0.5,43092878
1646357837,2048M,0.5,300,0.498779,300,2048M,0.5,43174728
1646357931,2048M,0.5,300,0.498293,300,2048M,0.5,43383643
1646358025,2048M,0.5,350,0.498486,350,2048M,0.5,46295467
1646358126,2048M,0.5,350,0.498705,350,2048M,0.5,45744719
1646358226,2048M,0.5,350,0.498443,350,2048M,0.5,46284611
1646358325,2048M,0.5,350,0.497816,350,2048M,0.5,45866340
1646358425,2048M,0.5,350,0.498498,350,2048M,0.5,46159233
1646358526,2048M,0.5,400,0.498589,400,2048M,0.5,47339785
1646358628,2048M,0.5,400,0.498134,400,2048M,0.5,47209637
1646358729,2048M,0.5,400,0.498072,400,2048M,0.5,47716258
1646358831,2048M,0.5,400,0.497184,400,2048M,0.5,47540923
1646358934,2048M,0.5,450,0.497992,450,2048M,0.5,48679911
1646359037,2048M,0.5,450,0.498007,450,2048M,0.5,48425159
1646359140,2048M,0.5,450,0.497802,450,2048M,0.5,48248572
1646359243,2048M,0.5,450,0.497781,450,2048M,0.5,47901792
1646359347,2048M,0.5,450,0.498036,450,2048M,0.5,48355043
1646359453,2048M,0.5,500,0.497751,500,2048M,0.5,48493183
1646359557,2048M,0.5,500,0.497601,500,2048M,0.5,49213086
1646359666,2048M,0.5,550,0.497477,550,2048M,0.5,49644259
1646359775,2048M,0.5,600,0.496679,600,2048M,0.5,50282130
1646359890,2048M,0.5,600,0.496335,600,2048M,0.5,50170994
1646360055,2176M,0.5,50,0.211783,50,2176M,0.5,266639
1646360118,2176M,0.5,50,0.292052,50,2176M,0.5,187139
1646360181,2176M,0.5,50,0.422254,50,2176M,0.5,275932
1646360244,2176M,0.5,50,0.441042,50,2176M,0.5,272807
1646360307,2176M,0.5,50,0.441042,50,2176M,0.5,177795
1646360375,2176M,0.5,100,0.420847,100,2176M,0.5,15418733
1646360444,2176M,0.5,100,0.429598,100,2176M,0.5,15260712
1646360513,2176M,0.5,100,0.436385,100,2176M,0.5,15099829
1646360581,2176M,0.5,100,0.440098,100,2176M,0.5,14902481
1646360650,2176M,0.5,100,0.448034,100,2176M,0.5,15250260
1646360720,2176M,0.5,150,0.448206,150,2176M,0.5,29109541
1646360790,2176M,0.5,150,0.456571,150,2176M,0.5,29474681
1646360861,2176M,0.5,150,0.470563,150,2176M,0.5,28603604
1646360932,2176M,0.5,150,0.481337,150,2176M,0.5,29332556
1646361002,2176M,0.5,150,0.493138,150,2176M,0.5,29076851
1646361073,2176M,0.5,200,0.494749,200,2176M,0.5,36218032
1646361149,2176M,0.5,200,0.495177,200,2176M,0.5,36645509
1646361226,2176M,0.5,200,0.495209,200,2176M,0.5,36146689
1646361301,2176M,0.5,200,0.496662,200,2176M,0.5,36752975
1646361379,2176M,0.5,200,0.498379,200,2176M,0.5,35892524
1646361457,2176M,0.5,250,0.498316,250,2176M,0.5,40897537
1646361542,2176M,0.5,250,0.498302,250,2176M,0.5,40903190
1646361629,2176M,0.5,250,0.498302,250,2176M,0.5,40513009
1646361717,2176M,0.5,300,0.49864,300,2176M,0.5,43436507
1646361810,2176M,0.5,300,0.498202,300,2176M,0.5,42994793
1646361905,2176M,0.5,350,0.498151,350,2176M,0.5,46069908
1646362005,2176M,0.5,350,0.498446,350,2176M,0.5,46042139
1646362104,2176M,0.5,350,0.498431,350,2176M,0.5,46091029
1646362204,2176M,0.5,350,0.497901,350,2176M,0.5,46292686
1646362303,2176M,0.5,350,0.498431,350,2176M,0.5,45874663
1646362404,2176M,0.5,400,0.498592,400,2176M,0.5,47348687
1646362506,2176M,0.5,400,0.498461,400,2176M,0.5,47515872
1646362607,2176M,0.5,400,0.498313,400,2176M,0.5,47280208
1646362710,2176M,0.5,450,0.497993,450,2176M,0.5,48438828
1646362815,2176M,0.5,500,0.498148,500,2176M,0.5,48819408
1646362919,2176M,0.5,500,0.497812,500,2176M,0.5,48960671
1646363024,2176M,0.5,500,0.497462,500,2176M,0.5,48725564
1646363129,2176M,0.5,500,0.498357,500,2176M,0.5,48746952
1646363237,2176M,0.5,550,0.498476,550,2176M,0.5,49316041
1646363345,2176M,0.5,600,0.497702,600,2176M,0.5,50229787
1646363457,2176M,0.5,600,0.497644,600,2176M,0.5,49971824
1646363693,2304M,0.5,50,0.374673,50,2304M,0.5,180508
1646363755,2304M,0.5,50,0.455588,50,2304M,0.5,178662
1646363818,2304M,0.5,50,0.46087,50,2304M,0.5,172497
1646363881,2304M,0.5,50,0.46087,50,2304M,0.5,172452
1646363949,2304M,0.5,100,0.43462,100,2304M,0.5,14853976
1646364018,2304M,0.5,100,0.425467,100,2304M,0.5,15811861
1646364087,2304M,0.5,100,0.433054,100,2304M,0.5,14609384
1646364156,2304M,0.5,100,0.438148,100,2304M,0.5,14966766
1646364224,2304M,0.5,100,0.447231,100,2304M,0.5,14939550
1646364296,2304M,0.5,150,0.448681,150,2304M,0.5,28360968
1646364366,2304M,0.5,150,0.459589,150,2304M,0.5,29371367
1646364436,2304M,0.5,150,0.471602,150,2304M,0.5,28730124
1646364506,2304M,0.5,150,0.481541,150,2304M,0.5,29024346
1646364576,2304M,0.5,150,0.492268,150,2304M,0.5,29038265
1646364648,2304M,0.5,200,0.492464,200,2304M,0.5,36087082
1646364723,2304M,0.5,200,0.492073,200,2304M,0.5,36294882
1646364799,2304M,0.5,200,0.494861,200,2304M,0.5,35399511
1646364876,2304M,0.5,200,0.496608,200,2304M,0.5,36227369
1646364953,2304M,0.5,200,0.498221,200,2304M,0.5,36030277
1646365030,2304M,0.5,250,0.498192,250,2304M,0.5,40936006
1646365116,2304M,0.5,250,0.498302,250,2304M,0.5,40765663
1646365202,2304M,0.5,250,0.498347,250,2304M,0.5,40318105
1646365289,2304M,0.5,250,0.498347,250,2304M,0.5,40945224
1646365375,2304M,0.5,250,0.498465,250,2304M,0.5,40950052
1646365463,2304M,0.5,300,0.498451,300,2304M,0.5,42729211
1646365556,2304M,0.5,300,0.498268,300,2304M,0.5,42732076
1646365650,2304M,0.5,300,0.498156,300,2304M,0.5,42655899
1646365743,2304M,0.5,300,0.497874,300,2304M,0.5,42958457
1646365837,2304M,0.5,350,0.498601,350,2304M,0.5,45840663
1646365937,2304M,0.5,350,0.498038,350,2304M,0.5,46168447
1646366036,2304M,0.5,350,0.498353,350,2304M,0.5,45857145
1646366137,2304M,0.5,400,0.498309,400,2304M,0.5,47494119
1646366238,2304M,0.5,400,0.498189,400,2304M,0.5,47297118
1646366340,2304M,0.5,400,0.497809,400,2304M,0.5,47607332
1646366442,2304M,0.5,400,0.497908,400,2304M,0.5,47305439
1646366546,2304M,0.5,450,0.498185,450,2304M,0.5,48455579
1646366651,2304M,0.5,500,0.497921,500,2304M,0.5,49102346
1646366756,2304M,0.5,500,0.497785,500,2304M,0.5,48815008
1646366862,2304M,0.5,550,0.497954,550,2304M,0.5,49472044
1646366970,2304M,0.5,550,0.497705,550,2304M,0.5,49353787
1646367085,2304M,0.5,550,0.497604,550,2304M,0.5,49441492
1646367193,2304M,0.5,600,0.497922,600,2304M,0.5,50082152
1646367306,2304M,0.5,600,0.497547,600,2304M,0.5,50121569
1646367466,2432M,0.5,50,0.2112,50,2432M,0.5,247513
1646367529,2432M,0.5,50,0.291551,50,2432M,0.5,211935
1646367591,2432M,0.5,50,0.42261,50,2432M,0.5,223558
1646367654,2432M,0.5,50,0.442002,50,2432M,0.5,183526
1646367717,2432M,0.5,50,0.442002,50,2432M,0.5,196043
1646367785,2432M,0.5,100,0.420235,100,2432M,0.5,15348659
1646367854,2432M,0.5,100,0.420235,100,2432M,0.5,14980950
1646367923,2432M,0.5,100,0.434522,100,2432M,0.5,15232642
1646367992,2432M,0.5,100,0.436789,100,2432M,0.5,15840498
1646368060,2432M,0.5,100,0.459077,100,2432M,0.5,15214598
1646368131,2432M,0.5,150,0.458064,150,2432M,0.5,29190988
1646368201,2432M,0.5,150,0.458064,150,2432M,0.5,29291447
1646368272,2432M,0.5,150,0.471572,150,2432M,0.5,28918221
1646368343,2432M,0.5,150,0.481559,150,2432M,0.5,29127886
1646368413,2432M,0.5,150,0.494982,150,2432M,0.5,29013374
1646368485,2432M,0.5,200,0.495287,200,2432M,0.5,36203382
1646368560,2432M,0.5,200,0.495241,200,2432M,0.5,36187110
1646368636,2432M,0.5,200,0.495272,200,2432M,0.5,36174776
1646368712,2432M,0.5,200,0.496577,200,2432M,0.5,36499908
1646368790,2432M,0.5,200,0.498372,200,2432M,0.5,35931104
1646368868,2432M,0.5,250,0.498343,250,2432M,0.5,40960639
1646368954,2432M,0.5,250,0.498205,250,2432M,0.5,41215319
1646369040,2432M,0.5,250,0.4982,250,2432M,0.5,40675746
1646369127,2432M,0.5,250,0.498366,250,2432M,0.5,40812748
1646369212,2432M,0.5,250,0.498422,250,2432M,0.5,40981920
1646369301,2432M,0.5,300,0.498447,300,2432M,0.5,42861399
1646369394,2432M,0.5,300,0.498318,300,2432M,0.5,43139790
1646369487,2432M,0.5,300,0.498305,300,2432M,0.5,42919271
1646369581,2432M,0.5,300,0.49812,300,2432M,0.5,43055968
1646369673,2432M,0.5,300,0.498443,300,2432M,0.5,43072065
1646369769,2432M,0.5,350,0.49795,350,2432M,0.5,46115385
1646369868,2432M,0.5,350,0.498196,350,2432M,0.5,46345362
1646369968,2432M,0.5,350,0.498106,350,2432M,0.5,46066404
1646370068,2432M,0.5,350,0.498206,350,2432M,0.5,46240626
1646370167,2432M,0.5,350,0.498156,350,2432M,0.5,45928413
1646370268,2432M,0.5,400,0.498022,400,2432M,0.5,47464020
1646370371,2432M,0.5,450,0.49821,450,2432M,0.5,48237085
1646370474,2432M,0.5,450,0.497899,450,2432M,0.5,48303362
1646370577,2432M,0.5,450,0.497581,450,2432M,0.5,48214283
1646370680,2432M,0.5,450,0.497713,450,2432M,0.5,48024075
1646370783,2432M,0.5,450,0.497635,450,2432M,0.5,48690356
1646370890,2432M,0.5,500,0.497617,500,2432M,0.5,48901692
1646371001,2432M,0.5,500,0.497468,500,2432M,0.5,48648230
1646371108,2432M,0.5,550,0.497314,550,2432M,0.5,49323622
1646371215,2432M,0.5,550,0.497618,550,2432M,0.5,49496707
1646371325,2432M,0.5,600,0.497618,600,2432M,0.5,50169341
1646371439,2432M,0.5,600,0.497279,600,2432M,0.5,50076198
1646371598,2560M,0.5,50,0.219857,50,2560M,0.5,200706
1646371661,2560M,0.5,50,0.299102,50,2560M,0.5,200747
1646371724,2560M,0.5,50,0.382466,50,2560M,0.5,187431
1646371787,2560M,0.5,50,0.439292,50,2560M,0.5,117033
1646371849,2560M,0.5,50,0.439292,50,2560M,0.5,168499
1646371918,2560M,0.5,100,0.422304,100,2560M,0.5,15763658
1646371987,2560M,0.5,100,0.426792,100,2560M,0.5,14763085
1646372055,2560M,0.5,100,0.43515,100,2560M,0.5,15002772
1646372124,2560M,0.5,100,0.441038,100,2560M,0.5,16086137
1646372193,2560M,0.5,100,0.449161,100,2560M,0.5,14949218
1646372263,2560M,0.5,150,0.447764,150,2560M,0.5,28833847
1646372333,2560M,0.5,150,0.456744,150,2560M,0.5,29667784
1646372404,2560M,0.5,150,0.475875,150,2560M,0.5,28438669
1646372475,2560M,0.5,150,0.479965,150,2560M,0.5,29095364
1646372545,2560M,0.5,150,0.49121,150,2560M,0.5,28712798
1646372616,2560M,0.5,200,0.49121,200,2560M,0.5,36407017
1646372692,2560M,0.5,200,0.493676,200,2560M,0.5,36324235
1646372768,2560M,0.5,200,0.493817,200,2560M,0.5,36194575
1646372843,2560M,0.5,200,0.498075,200,2560M,0.5,36100592
1646372920,2560M,0.5,200,0.498075,200,2560M,0.5,36674286
1646372999,2560M,0.5,250,0.498645,250,2560M,0.5,40743002
1646373084,2560M,0.5,250,0.498522,250,2560M,0.5,41042044
1646373171,2560M,0.5,250,0.498392,250,2560M,0.5,40730560
1646373259,2560M,0.5,300,0.498392,300,2560M,0.5,42926071
1646373351,2560M,0.5,300,0.498278,300,2560M,0.5,43090766
1646373445,2560M,0.5,300,0.498278,300,2560M,0.5,43325031
1646373537,2560M,0.5,300,0.498664,300,2560M,0.5,43106137
1646373630,2560M,0.5,300,0.49827,300,2560M,0.5,42682885
1646373725,2560M,0.5,350,0.498343,350,2560M,0.5,46140444
1646373825,2560M,0.5,350,0.498073,350,2560M,0.5,45782192
1646373925,2560M,0.5,350,0.497978,350,2560M,0.5,45740887
1646374025,2560M,0.5,350,0.497934,350,2560M,0.5,45787799
1646374126,2560M,0.5,400,0.497872,400,2560M,0.5,47120186
1646374229,2560M,0.5,450,0.497872,450,2560M,0.5,47927770
1646374332,2560M,0.5,450,0.498015,450,2560M,0.5,48094883
1646374435,2560M,0.5,450,0.497764,450,2560M,0.5,48179353
1646374538,2560M,0.5,450,0.497739,450,2560M,0.5,48520286
